mu_g,Tgran,seed,mu,a_c,a_n,a_t,f_mean,cv_f,pr_f,ncon,chi
0.1,0.005,1,0.16005331743583037,0.1202703471424933,0.19567411661663542,0.004162171783435788,9.4679556837047,0.7042861897056502,0.6684656016565517,7906.0,0.09238769512175121
0.1,0.005,2,0.15739929790952273,0.12309288149882842,0.18716289142067366,0.004542822934638984,9.36369224477276,0.698723547504294,0.6719564793108245,7891.0,0.09242678220272157
0.1,0.008,1,0.1451516502432847,0.11005710046481335,0.1771858593604646,0.003060336967997441,9.335580994225356,0.6930036164066509,0.675568747291907,7925.8,0.10997656842735512
0.1,0.008,2,0.14381102641930893,0.1088441989317916,0.1753202749375111,0.0034575813156506674,9.437409515663688,0.6890756165450382,0.6780568992469089,7942.5,0.10789225342920686
0.1,0.013,1,0.13598108394242764,0.10667564670962677,0.1630706787165426,0.0022158425136340042,9.310932735665299,0.6865906667243198,0.6796305953902878,7943.1,0.13768384542133597
0.1,0.013,2,0.1319877594146584,0.10188345655851265,0.16000115161196152,0.0020909143774943085,9.34575406615646,0.6937999164434132,0.6750677993595497,7936.4,0.13651740755714645
0.1,0.02,1,0.12784579975343668,0.10462757708980122,0.14998228023515048,0.0010817435663286149,9.348512403442811,0.6865552250549377,0.6796531603247807,7942.85,0.1654796475367061
0.1,0.02,2,0.1270795679303584,0.09981283914568875,0.15306920020830114,0.001277101959723335,9.360264666883449,0.6853343519545194,0.6804246164189875,7928.95,0.16544998491896531
0.1,0.03,1,0.12064951937045557,0.10299076143432584,0.13685091777466427,0.0014573554241637259,9.418894986484808,0.6807115396290719,0.6833634946208726,7882.45,0.1962069998288508
0.1,0.03,2,0.11614267073265874,0.09518041066803089,0.13570136337230496,0.0014035631513866114,9.401139157142312,0.6817839051326665,0.6826806335308271,7869.4,0.19526226652028317
0.2,0.0005,1,0.49680475581468286,0.6145954081490665,0.37088519744500964,0.008128903919541205,7.1911565878346435,0.8434667669944078,0.5848477041725335,5674.3,0.05317605985090827
0.2,0.0005,2,0.5732633531414166,0.7631002933756049,0.3757200840714515,0.007706319753151907,6.913699479126862,0.8660968152497792,0.5718088129636064,5193.85,0.06383292057241335
0.2,0.0015,1,0.2350598644203968,0.1754190598930769,0.26828193352995544,0.026418738888185467,10.23515113311279,0.7466522396886031,0.6420815807925673,7327.3,0.0431260034040839
0.2,0.0015,2,0.23822717383051611,0.18951754181179856,0.26040837305886705,0.026528433956077402,10.211993174374143,0.7480492757629544,0.6412244444200172,7337.5,0.042415559297993274
0.2,0.001,1,0.24538786458204886,0.18673592636561284,0.2751911707085143,0.028848632481668905,10.288609965022488,0.7469483930070698,0.6418911223124568,7305.25,0.043545080714616546
0.2,0.001,2,0.24758742730396927,0.1889206958832697,0.2779438602759565,0.028310295199504447,10.282305440275762,0.7472569434907774,0.6416970200480685,7300.3,0.04384981307681733
0.2,0.003,1,0.23498114514914592,0.1756395082393546,0.2715831225764521,0.022739667214453013,10.154334131913979,0.7429580641497397,0.6443466454699458,7394.3,0.04633631896993839
0.2,0.003,2,0.22090670542817797,0.1687364879782996,0.25069962131184415,0.022377306541808,10.115457681632488,0.7422353342801092,0.6447925372914262,7414.1,0.04572434949729426
0.2,0.005,1,0.21770225494527798,0.16506733481144628,0.2529625658755852,0.01737461572970821,9.984576920648987,0.735466658543052,0.6489805546424974,7512.5,0.05150874870648331
0.2,0.005,2,0.22072018376352892,0.1706735172255564,0.2529920013349066,0.01777485209777172,9.952382781402061,0.7386569870762114,0.647010605061084,7490.65,0.05168805407108503
0.2,0.008,1,0.20278282593719626,0.15208804727092387,0.2396168543905087,0.013860748393224523,9.866766640998847,0.7264317576982465,0.6545941881746173,7565.4,0.05880817868497754
0.2,0.008,2,0.19987218578701366,0.15315711801815785,0.23262914014713698,0.013958109711699931,9.783388774912302,0.7273746791932278,0.6540025461591493,7580.1,0.059018013542637957
0.2,0.013,1,0.18583611354079616,0.14336978521227,0.2187479147117358,0.009554524830096611,9.762032186588415,0.7185237158319618,0.6595255010531456,7651.55,0.07248259450535184
0.2,0.013,2,0.18465015265209644,0.14052895403767332,0.21926581210448556,0.009505540582164101,9.7387782613427,0.720595029556877,0.658229697388241,7662.35,0.07072351871945994
0.2,0.02,1,0.1713730742296238,0.13746585245767212,0.19842887630180228,0.006851417788852822,9.603675950035418,0.7003489427248459,0.6709320678606752,7711.85,0.08541510455168597
0.2,0.02,2,0.16578207193185943,0.12943342859435203,0.19493059429093512,0.007200113297864093,9.653647944799605,0.7063770593935199,0.6671360908900128,7709.9,0.084201352436184
0.2,0.03,1,0.15454178377236433,0.1269510520575287,0.17802835751573037,0.004104158339574132,9.562283611176749,0.6986760910311505,0.6719865031332277,7732.2,0.10437648007383753
0.2,0.03,2,0.15471442802417712,0.12703789755062928,0.17785568847205396,0.004535269671418191,9.610755929737328,0.6999839164398258,0.6711660331386813,7748.85,0.10370390029635038
0.3,0.0005,1,0.19816627030976228,0.08038151456436392,0.31766280504048583,-0.0017117738706836402,14.66572276811921,0.6763741419930743,0.6861406508986011,8003.65,0.007195924349796798
0.3,0.0005,2,0.2458582579209324,0.14798502136321873,0.34414006416132575,-0.00040856374023666073,13.776545800290627,0.7020947043861613,0.6704728476142627,7739.526315789473,0.010278377398413065
0.3,0.0015,1,0.26255327451168453,0.19722874990345718,0.2881905112012752,0.0396872836486869,10.797033016827596,0.76918310735453,0.6283055991465215,6953.5,0.0356565626795606
0.3,0.0015,2,0.25982816419957194,0.20420602155058648,0.2761566629490334,0.03929364316002669,10.917696990683828,0.7581401586654509,0.6350344576230808,6974.35,0.03420706394812588
0.3,0.001,1,0.271638849775296,0.20910453146913363,0.2898349591115911,0.04433820641770982,10.936533233807076,0.7611107104818926,0.6332143144025236,6922.4,0.03635082344382755
0.3,0.001,2,0.2657871054160049,0.20413824714581943,0.28215622756855907,0.04527973980399407,10.947215417795082,0.7550273841124278,0.6369372484004178,6937.4,0.035017210840551996
0.3,0.003,1,0.25465940749220584,0.18943336271657216,0.2822116732026021,0.03767377305746969,10.68901947927006,0.7626630606794426,0.6322602020752309,7060.15,0.03556898237192535
0.3,0.003,2,0.2555369337043637,0.19577481823740375,0.2788018089621949,0.03649724094034607,10.705087188325551,0.7560592203722208,0.6363156304473945,7052.2,0.03442778179384313
0.3,0.005,1,0.24230589438074412,0.1835718212969774,0.2684823585378634,0.03255760268394058,10.540040619869545,0.7578487629929677,0.6352230272342537,7134.3,0.0378496255996217
0.3,0.005,2,0.2469387553787628,0.1915673853249405,0.2699483647436361,0.032361758851418586,10.55592743650989,0.7551450050905701,0.6368607839072588,7132.95,0.037858042932657036
0.3,0.008,1,0.23268326304727865,0.18027047753154363,0.25863832171752094,0.02645773065798699,10.48327258919137,0.7452194676908085,0.6429479882390076,7209.45,0.042347840882632916
0.3,0.008,2,0.23471947305019464,0.17966999439736042,0.2623515109368991,0.02741744166405554,10.33387973547487,0.7510998546614907,0.6393489178643692,7219.75,0.042665919948044105
0.3,0.013,1,0.22531682119881896,0.17504899490019868,0.2539339736133897,0.02165067091160121,10.158748963425376,0.7370844681038295,0.6479751883111928,7362.55,0.049226494170570366
0.3,0.013,2,0.22104781065929355,0.1698119408225293,0.25048062952865374,0.021803051655526116,10.230983066016867,0.7493297373958356,0.6404273886860943,7346.75,0.05030650675908421
0.3,0.02,1,0.20373559090210805,0.16094528619205903,0.23033465732096897,0.01619123564828817,10.076226891524028,0.7315392999880218,0.6514247064558625,7450.15,0.0574367785805438
0.3,0.02,2,0.205722044675414,0.15810424858073335,0.23647080282191854,0.016869033907578126,10.088110010358685,0.7323011501112723,0.6509432349629038,7433.55,0.05874055153559021
0.3,0.03,1,0.18575559826596338,0.1444910328547509,0.21578131835685882,0.011238846379108465,9.898532109235912,0.7172935763902026,0.6602973330775211,7507.3,0.07053340514558448
0.3,0.03,2,0.1848990319241251,0.14698009141390983,0.2121251265721519,0.01069284331920018,9.93121240976497,0.7158351792862891,0.6612039160326015,7511.75,0.06840184483461745
0.5,0.0005,1,0.48352748151042363,0.5652369188749673,0.387550852054857,0.014267198326785028,7.52705566398331,0.8504609053868841,0.5806027404351904,5745.809523809524,0.021616445596686462
0.5,0.0005,2,0.2037979980290953,0.07881749623341439,0.3299209247986203,-0.0011424261494890754,14.807715224995857,0.6871882568094951,0.6792786884767966,7936.8,0.00477320277904506
0.5,0.0015,1,0.2792781281682418,0.22358355900424,0.27221030429444737,0.06276239973610628,11.780143848291473,0.7644227034770172,0.6312264831259127,6435.55,0.02374858721499041
0.5,0.0015,2,0.27741561096270206,0.2147214457943542,0.2750655132575072,0.06504426168871916,11.908167782479593,0.7618379098629957,0.6327697157941894,6475.95,0.02350221952343026
0.5,0.001,1,0.2774962527201973,0.21869779060405747,0.2732241909987125,0.0630705222795028,11.94756750300573,0.7522701206188216,0.6386217261652917,6402.75,0.02371163394885344
0.5,0.001,2,0.27672716948536624,0.21779774923110357,0.26806932262567873,0.06758727072862533,11.757398567192828,0.7557983101071264,0.6364661934987206,6429.35,0.024008637820982264
0.5,0.003,1,0.2736343273448019,0.2108230763406255,0.2786561994617603,0.05778938113488068,11.56107895636821,0.7715438479749372,0.6268692539543157,6543.65,0.02437515346845883
0.5,0.003,2,0.27214089096188554,0.2056856581829191,0.28108135397183087,0.057514773893176566,11.687719340364653,0.7683331681121195,0.6288073843269434,6538.2,0.024556260725639108
0.5,0.005,1,0.26588686389423477,0.20324828327655536,0.27481741448247343,0.0537080284349196,11.433664322491248,0.7669554806497378,0.6296533236274977,6622.8,0.025285932780839876
0.5,0.005,2,0.26955617727789855,0.2157876274440491,0.2700930953349886,0.05323162802282354,11.55167069335005,0.7666544838462164,0.6298356603235936,6595.95,0.025205080624384552
0.5,0.008,1,0.2588214021004213,0.21023777428223517,0.25903359756116007,0.04837143008124568,11.270300213308769,0.7632150248153441,0.6319487283479581,6698.85,0.028916825502836762
0.5,0.008,2,0.2736321542374739,0.21387194820289,0.2836757263382619,0.04971663347292253,11.51467155874884,0.7727840103209014,0.6261347220910702,6733.0,0.028514165336646868
0.5,0.013,1,0.25728895632832155,0.1969027837865189,0.27420849423304705,0.04346662808381628,11.246309941340597,0.7663210257772292,0.6300420046844919,6837.5,0.03237890663176574
0.5,0.013,2,0.2460393552584074,0.19037642515400116,0.2589377189984745,0.042764565250460275,11.190936463700485,0.7671455576154556,0.6295362733136384,6828.85,0.03155422870393409
0.5,0.02,1,0.2374502042647003,0.18458947164661915,0.2565452123137459,0.03376572719600051,10.836117966363968,0.7593326676406058,0.6343033654237953,6963.6,0.037687103854546364
0.5,0.02,2,0.23771278393677217,0.18964654249313154,0.25013555319980907,0.03564347259111819,10.778486470705214,0.7673240836819126,0.6294338977134455,6957.05,0.037247246947786736
0.5,0.03,1,0.2259070171962335,0.17764630374721807,0.24608114678685616,0.02808658098812325,10.613812118686102,0.7499718114458657,0.6400466866180088,7087.65,0.04337037513143616
0.5,0.03,2,0.22550306195544684,0.17939262251213564,0.24399731880780004,0.027616185770575303,10.580001533227664,0.753580385332086,0.6378349480135844,7066.45,0.04473878885785297
1.0,0.0005,1,0.5378832083830167,0.6747909154440065,0.3814681705646126,0.01950733242610044,7.719139466336674,0.8645357976045156,0.5726952194333031,5369.857142857143,0.01151383109141801
1.0,0.0005,2,0.20128246031154556,0.09390579372042711,0.3091144669921398,-0.0004553375285669633,14.681914734382454,0.6894720097657859,0.6778189671266488,7811.35,0.0023346764487240873
1.0,0.0015,1,0.2849053513442602,0.2279654134376096,0.24929098817721465,0.09255429917045795,12.984976079836798,0.7451399958342805,0.6430171420289263,5941.5,0.010651023834582458
1.0,0.0015,2,0.2855085522175567,0.23111379431217838,0.2417764600613849,0.09812685315515998,13.154546585991735,0.7370025297385123,0.6480411768518561,5963.65,0.010733816253895825
1.0,0.001,1,0.28490886878548294,0.23175699215414589,0.2397729882469069,0.09828775863010678,12.98960260305031,0.735960543239527,0.6486859781237222,5944.15,0.010830518454084483
1.0,0.001,2,0.2710074278077935,0.21746845330119502,0.23636134843668302,0.08818505489735638,12.962710135770985,0.7346662164153182,0.6495007583687289,5929.6,0.011051339744185646
1.0,0.003,1,0.27540504938051724,0.2179746468584966,0.24563007838646705,0.08720537936859227,12.577846357933748,0.7600076484267039,0.6338938178937986,5998.05,0.011821429579335335
1.0,0.003,2,0.2863123924347673,0.22885197151140796,0.25301342052809134,0.09075939484901521,12.84458434209677,0.7456357670857473,0.6427033090245493,6004.8,0.011023921318321741
1.0,0.005,1,0.2762834824424624,0.22335108332487447,0.2481110414528517,0.08110484201415664,12.861065290197905,0.7494207519086753,0.6403835840304433,6056.35,0.012796761556162994
1.0,0.005,2,0.2827937425826957,0.22660488386994831,0.25296414574299514,0.0860184602712332,12.714499593053443,0.7495233171879696,0.6403058108803756,6060.9,0.01244959053639419
1.0,0.008,1,0.2741293981765589,0.22040847707023792,0.2560270522610132,0.07182326266668113,12.627233504586242,0.7611593360213189,0.6331970517141684,6127.25,0.014148621593421123
1.0,0.008,2,0.2772665148008556,0.2172495031283353,0.2583642770893424,0.07891924814125875,12.346071106433287,0.7563039746707287,0.6361621988227179,6104.2,0.014077757811039395
1.0,0.013,1,0.2701515821604465,0.21952417551490258,0.251502983856699,0.06927599657615664,12.181559957214796,0.7634665789118942,0.6317820507985235,6245.4,0.016765242860772
1.0,0.013,2,0.2681041685256419,0.21828043436976716,0.24568616988600409,0.07224173391612931,12.143682796554232,0.7632136100954849,0.6319600890507011,6226.3,0.017332583639969115
1.0,0.02,1,0.26226948627665514,0.20915145294032125,0.2556536662536518,0.059733855555917204,12.006502754905222,0.7699693294645951,0.6278266048019107,6365.0,0.019111581561667874
1.0,0.02,2,0.26795735882550853,0.21272112677549462,0.261679414673932,0.061514180017626575,12.0124558119536,0.7726492399682805,0.6261968987330835,6361.8,0.019928955883003797
1.0,0.03,1,0.2589380351248919,0.21518472064807725,0.24894952929085262,0.05374181819404724,11.702456094012343,0.7655740699509093,0.6304962035261592,6481.2,0.02306104942100971
1.0,0.03,2,0.2529468297154741,0.20453702016899272,0.24682763972574823,0.05452899566598411,11.778706607306258,0.7763641266555541,0.6239705724577406,6484.85,0.023864666616769913
