I,P,Tgran,Theta,e_rest,kt,kt_is_default,label,mu,mu_g,n_samples,seed,tau
0.0007054664470175439,2.009544692982456,0.0005,0.00013459028456140352,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.0005_s2,0.1047900012982456,0.0,57,2,-0.21067090508771927
0.000711232118245614,1.9769519245614036,0.0005,0.00014278820824561406,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.0005_s3,0.11381786563157895,0.0,57,3,-0.22508950210526313
0.0007104557980701754,1.981261836842105,0.002,0.00041450022614035085,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.002_s1,0.10286638078947369,0.0,57,1,-0.20377678368421054
0.0007064671285964912,2.0038387228070174,0.002,0.0004079389482456141,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.002_s2,0.10169982542105263,0.0,57,2,-0.2038133040350877
0.000708004458245614,1.9950052385964911,0.002,0.0003994642629824562,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.002_s3,0.10796443342105264,0.0,57,3,-0.21541123929824557
0.0007076881554385965,1.9968637982456139,0.006,0.0011744942578947367,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.006_s1,0.0901161223508772,0.0,57,1,-0.17999064807017545
0.0007068203415789475,2.0018062350877193,0.006,0.0011684121649122806,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.006_s2,0.09590351478947366,0.0,57,2,-0.19198246561403512
0.0007081604805263158,1.994210692982456,0.006,0.0011791986421052633,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.006_s3,0.10537939871929825,0.0,57,3,-0.2102089040350877
0.0007071015426315791,2.000209543859649,0.015,0.003060196998245614,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.015_s1,0.08245282500000001,0.0,57,1,-0.16495967175438594
0.0007080029547368422,1.9950762754385964,0.015,0.003053625501754386,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.015_s2,0.0984262271754386,0.0,57,2,-0.19644094175438595
0.0007130814538596493,1.9668230649122806,0.015,0.0030637239157894737,0.5,10000.0,False,e0.5_k1.0e4_mu0.0_T0.015_s3,0.09208316877192983,0.0,57,3,-0.18109584912280702
0.000710621913859649,1.980718845614035,0.0005,5.900682022807018e-05,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.0005_s1,0.14988642245614037,0.1,57,1,-0.29690679315789476
0.0007057604263157896,2.0079567280701753,0.0005,5.564025126315789e-05,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.0005_s2,0.16074117666666665,0.1,57,2,-0.3228127212280702
0.0007156073166666668,1.9531494210526315,0.0005,5.801797603508771e-05,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.0005_s3,0.14663252087719297,0.1,57,3,-0.28644151052631583
0.0007094174254385966,1.987038152631579,0.002,0.00024549714894736845,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.002_s1,0.12674047877192982,0.1,57,1,-0.2518625415789474
0.0007127248066666667,1.9687213614035088,0.002,0.000247805074385965,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.002_s2,0.12507434157894737,0.1,57,2,-0.24626344210526316
0.0007116492345614035,1.9745837578947367,0.002,0.0002387736407017544,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.002_s3,0.11372914170175438,0.1,57,3,-0.2245942549122807
0.0007102438129824561,1.982480742105263,0.006,0.000871834421754386,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.006_s1,0.10969235831578948,0.1,57,1,-0.2175152663157895
0.000707122748245614,2.0000774350877193,0.006,0.0008759322526315789,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.006_s2,0.11846168340350878,0.1,57,2,-0.23701295807017547
0.0007117672038596491,1.9739931087719298,0.006,0.0008699241249122807,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.006_s3,0.11196965185964913,0.1,57,3,-0.22109580631578948
0.0007073047782456141,1.999000405263158,0.015,0.002606088845614035,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.015_s1,0.09131297536842106,0.1,57,1,-0.1824696248245614
0.0007120472861403508,1.9725436438596493,0.015,0.0026246214157894733,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.015_s2,0.0950391236140351,0.1,57,2,-0.18744823543859648
0.0007109633803508771,1.9785319929824563,0.015,0.0026048945228070177,0.5,10000.0,False,e0.5_k1.0e4_mu0.1_T0.015_s3,0.09493046,0.1,57,3,-0.18787077122807014
0.0007065688589473684,2.0033099,0.0005,6.065265928070175e-05,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.0005_s1,0.2446498964912281,0.3,57,1,-0.4903264589473684
0.0007156032150877193,1.9531683298245615,0.0005,6.210273389473683e-05,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.0005_s2,0.2373818303508772,0.3,57,2,-0.4636698866666667
0.000715794758245614,1.9519710578947367,0.0005,5.729412005263159e-05,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.0005_s3,0.24608079350877193,0.3,57,3,-0.48034328526315784
0.0007176445085964913,1.9421637719298246,0.002,0.0001932787692982456,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.002_s1,0.16785568859649122,0.3,57,1,-0.3267046264912281
0.000712425521403509,1.970747205263158,0.002,0.00019628793,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.002_s2,0.17869732298245614,0.3,57,2,-0.3526060329824561
0.0007097279578947369,1.9853213122807019,0.002,0.0001941597447368421,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.002_s3,0.19244116105263157,0.3,57,3,-0.3820420222807018
0.0007097986284210526,1.9849410824561402,0.006,0.0006220086977192983,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.006_s1,0.12019466280701756,0.3,57,1,-0.23861908192982456
0.0007070987859649123,2.0001736350877195,0.006,0.0006080525163157895,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.006_s2,0.12652139614035088,0.3,57,2,-0.25305053456140353
0.000712782680877193,1.968467652631579,0.006,0.0006289724984210527,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.006_s3,0.12052117298245614,0.3,57,3,-0.2373184947368421
0.0007077133319298246,1.996702503508772,0.015,0.00202364508245614,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.015_s1,0.09648352840350877,0.3,57,1,-0.19263185245614037
0.0007060800033333333,2.006021950877193,0.015,0.0020133106719298246,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.015_s2,0.09726924710526316,0.3,57,2,-0.1951534615789474
0.0007081000598245613,1.9945259947368421,0.015,0.0020308816157894737,0.5,10000.0,False,e0.5_k1.0e4_mu0.3_T0.015_s3,0.10819954766666665,0.3,57,3,-0.21587000947368423
0.0007080168542105263,1.995054150877193,0.0005,9.605022729824562e-05,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.0005_s1,0.283101460877193,1.0,57,1,-0.5650374933333333
0.0007111948417543859,1.9773933859649124,0.0005,8.840741594736844e-05,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.0005_s2,0.27191098789473683,1.0,57,2,-0.5380385273684211
0.000709166466491228,1.9885122,0.0005,9.202505680701755e-05,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.0005_s3,0.2901553029824561,1.0,57,3,-0.5770676975438596
0.000710776409122807,1.9794783192982455,0.002,0.0002598676692982456,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.002_s1,0.24824597578947372,1.0,57,1,-0.4914602242105263
0.000715738578245614,1.952231659649123,0.002,0.0002524386122807018,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.002_s2,0.2293054629824562,1.0,57,2,-0.44790439245614033
0.0007083081357894738,1.9934084561403507,0.002,0.00026009748017543857,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.002_s3,0.234373700877193,1.0,57,3,-0.46728782877192987
0.0007150713580701754,1.9557656789473685,0.006,0.0006234053378947368,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.006_s1,0.17470133807017546,1.0,57,1,-0.34168271947368417
0.0007169025166666666,1.9458449578947368,0.006,0.0006113555971929825,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.006_s2,0.1606151205263158,1.0,57,2,-0.31265696385964914
0.0007142070361403508,1.9605181315789473,0.006,0.0006226790236842105,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.006_s3,0.1598984812280702,1.0,57,3,-0.3136196924561403
0.000711727096140351,1.9743010754385966,0.015,0.0017269980947368423,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.015_s1,0.12483815049122808,1.0,57,1,-0.24654198614035086
0.0007151166012280702,1.9555774789473683,0.015,0.001744213850877193,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.015_s2,0.13067587998245617,1.0,57,2,-0.2556723621052632
0.0007131430771929824,1.9663948192982459,0.015,0.0017207990894736842,0.5,10000.0,False,e0.5_k1.0e4_mu1.0_T0.015_s3,0.12828484473684212,1.0,57,3,-0.25227042964912283
0.0007053703066666668,2.010014861403509,0.0005,0.00012364770105263156,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.0005_s1,0.2648332092982456,5.0,57,1,-0.5323290605263158
0.0006954199728070175,2.0679155614035087,0.0005,0.00012552665578947369,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.0005_s2,0.24377599824561405,5.0,57,2,-0.5042918640350877
0.0007090414742105263,1.9891490140350878,0.0005,0.00012336670491228073,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.0005_s3,0.251890448245614,5.0,57,3,-0.5009844315789473
0.00071314593,1.9663276596491228,0.002,0.0002995551866666667,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.002_s1,0.2229775107017544,5.0,57,1,-0.4384879807017544
0.0007077271671929823,1.9966229280701753,0.002,0.0003013025643859649,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.002_s2,0.2111180447368421,5.0,57,2,-0.42175473824561405
0.0007112842629824561,1.9767056842105264,0.002,0.0002980002915789473,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.002_s3,0.22968467192982456,5.0,57,3,-0.4541235428070175
0.0007157583178947369,1.9520140947368418,0.006,0.000638869866140351,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.006_s1,0.189874340877193,5.0,57,1,-0.37073231456140354
0.0007095651287719299,1.986347252631579,0.006,0.0006379339742105263,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.006_s2,0.18093503789473683,5.0,57,2,-0.35947322438596485
0.0007098918198245614,1.984463501754386,0.006,0.000651126791754386,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.006_s3,0.19276153350877195,5.0,57,3,-0.38259502666666667
0.0007134103903508771,1.9649848368421052,0.015,0.0014721749807017543,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.015_s1,0.13914962824561405,5.0,57,1,-0.27350834228070176
0.0007175687722807017,1.9422704280701755,0.015,0.001455668952631579,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.015_s2,0.14253596684210526,5.0,57,2,-0.276955911754386
0.000710372528245614,1.9817952596491226,0.015,0.001456012961403509,0.5,10000.0,False,e0.5_k1.0e4_mu5.0_T0.015_s3,0.14459694824561403,5.0,57,3,-0.2867745233333333
0.0007101362219298246,1.9832093333333334,0.0005,7.586939484210527e-05,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.0005_s1,0.1173695754385965,0.03,57,1,-0.2327593949122807
0.000709838669122807,1.9849420298245617,0.0005,7.79503116491228e-05,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.0005_s2,0.11746431852631578,0.03,57,2,-0.23318650631578944
0.0007090677340350877,1.9892234543859648,0.0005,7.52180777368421e-05,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.0005_s3,0.11768827263157894,0.03,57,3,-0.23404421982456142
0.0007090597940350877,1.9891436684210524,0.002,0.0002863654959649123,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.002_s1,0.11616629549122807,0.03,57,1,-0.23113173789473682
0.0007116124129824562,1.9748418350877195,0.002,0.0002822893407017544,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.002_s2,0.11679302259649123,0.03,57,2,-0.23070181140350876
0.0007052124010526315,2.01084849122807,0.002,0.00027634466368421054,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.002_s3,0.11387793917543859,0.03,57,3,-0.2290465249122807
0.0007082603585964911,1.9935820385964913,0.006,0.0009159443614035088,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.006_s1,0.10526214468421052,0.03,57,1,-0.2098066242105263
0.0007123271866666667,1.9709157701754385,0.006,0.0009271659696491228,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.006_s2,0.10997561771929826,0.03,57,2,-0.2167737335087719
0.0007094511142105264,1.9868721122807016,0.006,0.0009162709119298244,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.006_s3,0.10920646528070177,0.03,57,3,-0.21693212403508771
0.0007125073657894735,1.9699270070175439,0.015,0.0026059020807017545,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.015_s1,0.09906210515789474,0.03,57,1,-0.19520093684210524
0.0007088856819298245,1.9901389771929825,0.015,0.0026027459192982452,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.015_s2,0.08967264601754384,0.03,57,2,-0.17843582175438596
0.0007111752312280702,1.9773733228070176,0.015,0.002595833519298246,0.5,100000.0,False,e0.5_k1.0e5_mu0.03_T0.015_s3,0.09291703082456139,0.03,57,3,-0.1836582754385965
0.0007143630692982456,1.9597208719298245,0.0005,0.0001417252252631579,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.0005_s1,0.11415579947368422,0.0,57,1,-0.22373105771929824
0.0007054664470175439,2.009544692982456,0.0005,0.00013459028456140352,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.0005_s2,0.1047900012982456,0.0,57,2,-0.21067090508771927
0.000711232118245614,1.9769519245614036,0.0005,0.00014278820824561406,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.0005_s3,0.11381786563157895,0.0,57,3,-0.22508950210526313
0.0007104557980701754,1.981261836842105,0.002,0.00041450022614035085,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.002_s1,0.10286638078947369,0.0,57,1,-0.20377678368421054
0.0007064671285964912,2.0038387228070174,0.002,0.0004079389482456141,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.002_s2,0.10169982542105263,0.0,57,2,-0.2038133040350877
0.000708004458245614,1.9950052385964911,0.002,0.0003994642629824562,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.002_s3,0.10796443342105264,0.0,57,3,-0.21541123929824557
0.0007076881554385965,1.9968637982456139,0.006,0.0011744942578947367,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.006_s1,0.0901161223508772,0.0,57,1,-0.17999064807017545
0.0007068203415789475,2.0018062350877193,0.006,0.0011684121649122806,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.006_s2,0.09590351478947366,0.0,57,2,-0.19198246561403512
0.0007081604805263158,1.994210692982456,0.006,0.0011791986421052633,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.006_s3,0.10537939871929825,0.0,57,3,-0.2102089040350877
0.0007071015426315791,2.000209543859649,0.015,0.003060196998245614,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.015_s1,0.08245282500000001,0.0,57,1,-0.16495967175438594
0.0007080029547368422,1.9950762754385964,0.015,0.003053625501754386,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.015_s2,0.0984262271754386,0.0,57,2,-0.19644094175438595
0.0007130814538596493,1.9668230649122806,0.015,0.0030637239157894737,0.5,100000.0,False,e0.5_k1.0e5_mu0.0_T0.015_s3,0.09208316877192983,0.0,57,3,-0.18109584912280702
0.0007121162321052632,1.9722889087719297,0.0005,5.056814598245614e-05,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.0005_s1,0.16417014298245616,0.1,57,1,-0.3239249454385965
0.0007118221138596491,1.9737436701754385,0.0005,5.133249345614036e-05,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.0005_s2,0.16974999684210526,0.1,57,2,-0.3350130098245614
0.000715552316140351,1.9532838140350874,0.0005,4.8776511473684215e-05,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.0005_s3,0.17419065561403507,0.1,57,3,-0.34029954929824563
0.0007108944277192981,1.9788347280701752,0.002,0.00019019255807017544,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.002_s1,0.1267769107017544,0.1,57,1,-0.25090583754385964
0.0007107887361403509,1.9794251333333337,0.002,0.00019156874982456142,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.002_s2,0.12599873298245615,0.1,57,2,-0.24945250298245616
0.0007136857094736842,1.9633547859649123,0.002,0.00018785056,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.002_s3,0.1359571501754386,0.1,57,3,-0.26692796192982454
0.0007061275777192982,2.005673787719298,0.006,0.0006481657075438597,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.006_s1,0.12036800105263158,0.1,57,1,-0.24149533999999995
0.000709134172105263,1.9886814105263158,0.006,0.0006577416924561404,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.006_s2,0.131629751122807,0.1,57,2,-0.2617408184210526
0.0007057013208771931,2.0080661631578947,0.006,0.0006512270815789474,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.006_s3,0.11610121992982456,0.1,57,3,-0.2331827810526316
0.0007124802301754386,1.9700785105263159,0.015,0.0020217472333333335,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.015_s1,0.10684572422807018,0.1,57,1,-0.2104492507017544
0.00070602887,2.006316049122807,0.015,0.001985284394736842,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.015_s2,0.0976388916491228,0.1,57,2,-0.19594507929824564
0.0007054394287719298,2.0096011315789477,0.015,0.0019893376736842103,0.5,100000.0,False,e0.5_k1.0e5_mu0.1_T0.015_s3,0.10970251629824562,0.1,57,3,-0.2204666650877193
0.0007193544852631578,1.932666789473684,0.0005,5.877070538596492e-05,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.0005_s1,0.23830576824561403,0.3,57,1,-0.4605945592982456
0.0007135701059649122,1.964101545614035,0.0005,5.818450852631579e-05,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.0005_s2,0.2524834054385965,0.3,57,2,-0.4959576289473684
0.0007172972694736841,1.94387180877193,0.0005,5.612754361403509e-05,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.0005_s3,0.2577835059649123,0.3,57,3,-0.5013282957894737
0.000717750182631579,1.9411805280701755,0.002,0.0001827526049122807,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.002_s1,0.19166147315789475,0.3,57,1,-0.37199212754385963
0.0007187569233333334,1.935732863157895,0.002,0.00017915276017543862,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.002_s2,0.21378941035087717,0.3,57,2,-0.4138422363157894
0.0007147784284210527,1.9574582350877194,0.002,0.00018255462210526317,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.002_s3,0.20288523842105266,0.3,57,3,-0.39727962859649124
0.0007094529987719298,1.9868796245614038,0.006,0.0005171332192982456,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.006_s1,0.14568579526315792,0.3,57,1,-0.2896142584210527
0.0007141025924561402,1.9610893789473685,0.006,0.0005040856217543859,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.006_s2,0.15667950298245614,0.3,57,2,-0.3073132494736842
0.0007108602868421052,1.9790258578947366,0.006,0.0005125669689473684,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.006_s3,0.15163700754385967,0.3,57,3,-0.3001369103508772
0.0007111468270175438,1.9775490684210528,0.015,0.0014857197807017543,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.015_s1,0.11893313087719298,0.3,57,1,-0.23537145210526314
0.0007088898580701754,1.9901349210526313,0.015,0.0014681251999999999,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.015_s2,0.12796460228070175,0.3,57,2,-0.2547387519298246
0.000710942826140351,1.9786350368421053,0.015,0.001483423812280702,0.5,100000.0,False,e0.5_k1.0e5_mu0.3_T0.015_s3,0.11953119343859647,0.3,57,3,-0.23659543631578947
0.0007048358203508773,2.0129923614035086,0.0005,0.00011007001759649123,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.0005_s1,0.2660494912280702,1.0,57,1,-0.5355088824561404
0.0007077294101754385,1.9967040561403508,0.0005,0.00010777057064912281,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.0005_s2,0.2607843543859649,1.0,57,2,-0.5207803028070176
0.0007136062075438597,1.9639543403508772,0.0005,0.00010728105940350877,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.0005_s3,0.26079506824561405,1.0,57,3,-0.5122580838596491
0.0007112907271929825,1.9766192894736843,0.002,0.0002859738975438596,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.002_s1,0.24354851263157895,1.0,57,1,-0.4814632012280702
0.0007116487033333333,1.9746638771929825,0.002,0.0002897105256140351,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.002_s2,0.24023217035087718,1.0,57,2,-0.474565860877193
0.0007124957449122808,1.9699929631578947,0.002,0.00028193447666666666,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.002_s3,0.24043149280701756,1.0,57,3,-0.47381102824561405
0.000718758862631579,1.9361683245614036,0.006,0.0006282154589473684,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.006_s1,0.19813538456140353,1.0,57,1,-0.3844676938596491
0.0007147899905263158,1.9573340824561405,0.006,0.0006401978749122808,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.006_s2,0.20284710350877197,1.0,57,2,-0.39697726912280695
0.0007080645921052632,1.9949109333333335,0.006,0.0006285387650877193,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.006_s3,0.21507712035087723,1.0,57,3,-0.42914728228070176
0.0007153598319298244,1.9542897912280703,0.015,0.0014656428105263158,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.015_s1,0.1497222956140351,1.0,57,1,-0.2925355771929825
0.0007124864922807018,1.9700426263157895,0.015,0.0014422334789473683,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.015_s2,0.14911475526315784,1.0,57,2,-0.2938987312280702
0.0007109967326315789,1.9783656157894738,0.015,0.0014542090368421052,0.5,100000.0,False,e0.5_k1.0e5_mu1.0_T0.015_s3,0.15637161280701756,1.0,57,3,-0.309567748245614
0.0007117126300000001,1.9745644789473682,0.0005,0.00016313301368421057,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.0005_s1,0.2500715856140351,5.0,57,1,-0.49375986192982463
0.0007046803498245613,2.013911033333333,0.0005,0.00015344546631578947,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.0005_s2,0.2366406715789474,5.0,57,2,-0.47671228684210526
0.0007106146512280701,1.9805569228070177,0.0005,0.00015348024701754382,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.0005_s3,0.23067589263157895,5.0,57,3,-0.4571227085964912
0.0007183024863157895,1.9382818175438596,0.002,0.000365966510877193,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.002_s1,0.2338826598245614,5.0,57,1,-0.4534108314035088
0.000709939298245614,1.9841607140350879,0.002,0.0003597997701754386,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.002_s2,0.22863022035087718,5.0,57,2,-0.45383953824561407
0.0007121778810526316,1.9717482245614033,0.002,0.0003592312810526316,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.002_s3,0.24032351701754387,5.0,57,3,-0.4741130384210526
0.0007153097294736842,1.954521594736842,0.006,0.000778614268245614,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.006_s1,0.22004190508771926,5.0,57,1,-0.4300269038596492
0.0007183974319298245,1.937940001754386,0.006,0.000764141904385965,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.006_s2,0.195999660877193,5.0,57,2,-0.3802946092982456
0.0007212160554385966,1.922919005263158,0.006,0.0007808992001754386,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.006_s3,0.21052589280701756,5.0,57,3,-0.40534290105263154
0.0007138343531578946,1.962874443859649,0.015,0.0016097270999999999,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.015_s1,0.1700110792982456,5.0,57,1,-0.334137371754386
0.0007129940789473684,1.9674518578947369,0.015,0.0015836893385964912,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.015_s2,0.16894615771929825,5.0,57,2,-0.33289647333333333
0.0007186224259649122,1.936540738596491,0.015,0.0015793734035087718,0.5,100000.0,False,e0.5_k1.0e5_mu5.0_T0.015_s3,0.17292240999999997,5.0,57,3,-0.33495342052631577
0.0007128141105263156,1.9684308438596494,0.0005,0.0001147701317368421,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.0005_s1,0.11362842278947369,0.03,57,1,-0.2236096703508772
0.0007115403542105263,1.9754393526315788,0.0005,0.00011077081119298245,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.0005_s2,0.10828421001754385,0.03,57,2,-0.21388632824561402
0.0007135946631578947,1.9640570175438596,0.0005,0.00011612265980701755,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.0005_s3,0.10347128445614034,0.03,57,3,-0.2031961359649123
0.0007084787036842106,1.9923164245614033,0.002,0.0003788019636842105,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.002_s1,0.109730025122807,0.03,57,1,-0.21865230491228074
0.0007106578884210527,1.9801569684210525,0.002,0.00038333559561403515,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.002_s2,0.10506299970175438,0.03,57,2,-0.20805296122807015
0.0007100995838596491,1.9832366701754385,0.002,0.00038144593982456144,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.002_s3,0.11574831084210527,0.03,57,3,-0.2295314598245614
0.0007106064164912281,1.980422052631579,0.006,0.001141506550877193,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.006_s1,0.10672592256140351,0.03,57,1,-0.21133577964912278
0.0007102099003508772,1.982676410526316,0.006,0.001132192363157895,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.006_s2,0.10678045442105262,0.03,57,2,-0.21157508807017544
0.0007037655094736843,2.019207221052632,0.006,0.0011128867491228072,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.006_s3,0.09602541340350877,0.03,57,3,-0.19385810666666667
0.0007060774578947367,2.00607369122807,0.015,0.0029846770578947366,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.015_s1,0.07936352803508773,0.03,57,1,-0.15932287684210522
0.0007082124552631578,1.9939657649122806,0.015,0.003019732149122807,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.015_s2,0.08450300575438595,0.03,57,2,-0.16852308643859645
0.0007067445849122808,2.0023656228070177,0.015,0.0029679654526315793,0.5,3000.0,False,e0.5_k3.0e3_mu0.03_T0.015_s3,0.09731398352631579,0.03,57,3,-0.19496705771929823
0.0007143630692982456,1.9597208719298245,0.0005,0.0001417252252631579,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.0005_s1,0.11415579947368422,0.0,57,1,-0.22373105771929824
