mu_g,Tgran,seed,mu,a_c,a_n,a_t,f_mean,cv_f,pr_f,ncon,chi,P
0.3,0.005,1,0.24566851627690095,0.193586302955956,0.26693341938638915,0.030817311228926014,5.378129538951099,0.7502526942050516,0.6398730442543037,6938.9,0.042781294905314224,5.0
0.3,0.005,2,0.2499518058857518,0.19934685950991954,0.2696368847049234,0.030919859957386987,5.361211875841273,0.7531531077624398,0.6380888582789278,6973.8,0.04320274675719165,5.0
0.3,0.008,1,0.23692446310264753,0.1866468772793276,0.2620831106171401,0.025118937978653572,5.256193923401414,0.7489863992261032,0.6406522852211443,7089.25,0.04832253076866262,5.0
0.3,0.008,2,0.2279594852429998,0.18456879241694463,0.24693151520332882,0.024418663564024543,5.363831797508525,0.7531378704089262,0.638092921986283,7074.55,0.048490620847375474,5.0
0.3,0.013,1,0.2153920945056941,0.1734971086862415,0.23753288787505533,0.019754191886373937,5.215034190693272,0.7409411931464891,0.6455963732857068,7198.4,0.05629251789532837,5.0
0.3,0.013,2,0.21872950098706762,0.1738275866795798,0.2451310468299659,0.018500370806037697,5.2650152294219765,0.7423871326643053,0.6447161856393058,7183.2,0.055444299488982995,5.0
0.3,0.02,1,0.19871276208298322,0.1651023000016065,0.21810397423543132,0.014219250590790586,5.14277647780551,0.7266730896344081,0.6544441351817312,7303.85,0.06683712975383287,5.0
0.3,0.02,2,0.20132194768607162,0.16367872639401207,0.22470524314548607,0.014259927497281347,5.149639794133849,0.7327752737609392,0.6506599486308342,7297.95,0.06775382703982512,5.0
0.3,0.03,1,0.18126502818869628,0.15422084790694737,0.19777544624574536,0.010533755790995913,5.1287551428458364,0.7179860245168265,0.6598624175067189,7342.5,0.08107022227934511,5.0
0.3,0.03,2,0.17769727763131055,0.14636554846225192,0.19886929652164687,0.010159713130021085,5.138860765778327,0.7163266184466914,0.6608999558856199,7346.3,0.07939703435836301,5.0
0.5,0.0005,1,0.6610358481442603,1.1628557539005246,0.15556203652389725,0.0036538975290457336,8.173017950976115,0.8018118292990384,0.6091599421205536,3983.2105263157896,0.01740638977403844,5.0
0.5,0.0005,2,0.7888301197196771,1.4638471973851013,0.1082291586527588,0.005583879222789046,6.436853029807111,0.7970025043763972,0.6118566794488245,2944.6,0.020094696108904058,5.0
0.5,0.0015,1,0.36741021710707866,0.39365379911566156,0.33617802064691743,0.0049886179132741645,5.646767835270577,0.7664324077031226,0.6317659071082258,6569.3,0.01802708904296436,5.0
0.5,0.0015,2,0.4093545569026076,0.5391169176145942,0.276204930849811,0.00338726261926641,5.185073112978701,0.7709387246520957,0.6287258343278835,6122.5,0.020233760975713725,5.0
0.5,0.001,1,0.49716726959879737,0.7296488883216565,0.26193727537589817,0.0027483770739803685,5.9461022528667735,0.7867892439146777,0.6184081680076289,5487.75,0.017457706307084094,5.0
0.5,0.001,2,0.4371535289274463,0.5839883572025625,0.2870904223256111,0.0032282674360752154,6.6212291676893145,0.7729596977290167,0.6267476656188425,5994.15,0.01524681248216061,5.0
0.5,0.003,1,0.2668329406582508,0.21187698826853335,0.267622025776348,0.05416686650416926,5.986772287343408,0.7683266556600297,0.6288300267838163,6330.15,0.027021326420496823,5.0
0.5,0.003,2,0.2747199689968701,0.2292346096002776,0.26237746029465336,0.05782786809706512,5.9226425389616555,0.7585044977167956,0.6348100776814187,6346.05,0.02636588886437239,5.0
0.5,0.005,1,0.26353593576236395,0.21355096867441864,0.2638483470917464,0.049672549297690535,5.921630180957341,0.7667243293992351,0.6298122002233244,6440.7,0.029060664476846177,5.0
0.5,0.005,2,0.26501737945752846,0.21966832412099624,0.2595115948046768,0.0508548378641739,5.882433707212783,0.7652041026740218,0.6307205974699438,6423.7,0.02944477585848785,5.0
0.5,0.008,1,0.26344263116725464,0.2140619714721083,0.2669996679563968,0.04582362040610541,5.756991152800234,0.7667024854080657,0.6298100171790867,6556.75,0.032280323559395314,5.0
0.5,0.008,2,0.2627249592716875,0.21286432910695843,0.26594635905103436,0.046639229892633804,5.881660616442849,0.7606801807878938,0.633485463408155,6542.7,0.03263722675901746,5.0
0.5,0.013,1,0.2502439315997956,0.20245771825732056,0.2594211640061691,0.038608983119545956,5.68438775120472,0.7638076976770305,0.631568274658758,6671.75,0.03746600668586999,5.0
0.5,0.013,2,0.25066120733836256,0.20683067356077042,0.25665211696820084,0.037839619975970434,5.675753952291614,0.7665961425576332,0.6298834818223698,6677.2,0.03713155494420446,5.0
0.5,0.02,1,0.24000403795499228,0.19745526749533346,0.24960863219312332,0.03294417309981835,5.579317197538481,0.7601345565132436,0.6338084584602078,6796.85,0.04270284446009391,5.0
0.5,0.02,2,0.24054928478489393,0.19814146183880982,0.2515481220139714,0.03140897952353229,5.530642679772157,0.7551020994653288,0.6368966664722235,6800.25,0.042966509865708186,5.0
0.5,0.03,1,0.22132947623029914,0.1861570628294651,0.23130249273205022,0.02519939114603063,5.471505356282414,0.7480319341995029,0.6412335188619476,6905.2,0.0507902891091897,5.0
0.5,0.03,2,0.22148172144685724,0.19033002234129032,0.22830437017347777,0.024329047629194224,5.424491989852919,0.7516862886299276,0.6389765736524871,6902.9,0.051397262764177484,5.0
0.05,0.0005,1,0.15979979839284075,0.10033229073286154,0.21418886499056738,0.005078444217740419,42.868532279508585,0.68590441033483,0.6800686892866257,8513.25,0.0656761042769213,50.0
0.05,0.0005,2,0.15604064656974292,0.10063576091729151,0.2069038363304459,0.004541688220372731,43.23840518556121,0.6815162097183806,0.6828580601046715,8511.7,0.06899088543373084,50.0
0.05,0.0015,1,0.14399182833921476,0.09607901236157537,0.18904184372762223,0.002862799754337809,43.17532319000142,0.680923153223988,0.6832291566311434,8558.6,0.07957551112818367,50.0
0.05,0.0015,2,0.14419751621385496,0.09535690850203092,0.1902143386815605,0.0028237870472141604,42.86022101077548,0.6798146012649708,0.6839362817504613,8558.5,0.0794367511059254,50.0
0.05,0.001,1,0.15286453972170805,0.09532625640009218,0.20672343596428103,0.003679390809858924,42.704609414910266,0.6879824155088208,0.6787470435454688,8540.45,0.07287032471071705,50.0
0.05,0.001,2,0.14762287437065474,0.09258812439029943,0.19904724926150658,0.0036103800035590947,42.96507976071191,0.6863222995181151,0.6797987840697568,8540.25,0.07187683160158863,50.0
0.05,0.003,1,0.13371582007387206,0.08377114657110149,0.18169214143656368,0.0019683492831034095,42.45255337006812,0.6822579283088673,0.6823798044038903,8596.3,0.10079729547224547,50.0
0.05,0.003,2,0.12950304136265828,0.08328371108508496,0.17382121411912843,0.0019011551404634214,42.881108453125954,0.678692428318889,0.6846450043331582,8601.95,0.09724922529630006,50.0
0.05,0.005,1,0.11774812308811891,0.07669844661408019,0.1576425714760637,0.0011552278373808812,42.49834303909569,0.6730198684666517,0.6882599719001663,8634.4,0.12114991790467618,50.0
0.05,0.005,2,0.1194081565142284,0.07490665917868691,0.162758270101757,0.0011513828481713533,42.554553215626,0.6721345747832453,0.6888240929926939,8634.45,0.12105309666568795,50.0
0.05,0.008,1,0.11371208004026707,0.07474480178141882,0.1518668294387306,0.0008125295327397457,42.45065233068356,0.6725036915290056,0.6885861264217944,8656.4,0.14722971754964229,50.0
0.05,0.008,2,0.10825248182606598,0.07098727736990926,0.1447780087919293,0.000739679979206195,42.7143942025747,0.6713184879866143,0.6893438025201919,8647.05,0.14659503472179317,50.0
0.05,0.013,1,0.10701931569276135,0.07186784865337224,0.14171292760292356,0.00045785643622007073,42.484365102315046,0.6694202141291745,0.6905562553244886,8639.75,0.18094155658564615,50.0
0.05,0.013,2,0.10868940667046609,0.07513797548970119,0.14167831536392525,0.0005625179585449808,42.47649488238069,0.668552066853559,0.691108139402856,8648.3,0.17942609621757868,50.0
0.05,0.02,1,0.10077765573863244,0.0679738226698808,0.13321749048261705,0.0003639971425250851,42.53951545921096,0.6676641646020236,0.6916742049711854,8628.9,0.21449927284133344,50.0
0.05,0.02,2,0.09926028112571958,0.06957504731255112,0.12868500523398746,0.0002605085030743289,42.57617032849891,0.6656841836247919,0.6929431812392685,8616.55,0.21362631980940777,50.0
0.05,0.03,1,0.09457978890315613,0.06522180900934182,0.12356602012843643,0.00037174909861279035,42.53962438850776,0.6659133273948211,0.6927946627019304,8563.85,0.24718867397441519,50.0
0.05,0.03,2,0.09713079854129943,0.07202392860050781,0.12206310707034973,0.00017456298390617316,43.07525701460363,0.6646112599895635,0.6936294270759722,8577.7,0.2464298667988966,50.0
0.15,0.0005,1,0.22894725257790122,0.147397956696809,0.2858722255897191,0.02462432625902429,47.00749884340656,0.7261777680990505,0.6547492394274907,7986.65,0.043192110806981675,50.0
0.15,0.0005,2,0.2293326542714139,0.1490939033711273,0.28448966066561565,0.02508174379027982,46.84940386492371,0.7213033670438482,0.657782066177109,8012.9,0.04436147316321284,50.0
0.15,0.0015,1,0.21952719365366163,0.14440035637374135,0.2749848485186904,0.01966918296896788,45.798721641174694,0.7221133999069884,0.6572746521388455,8068.9,0.0375754235898503,50.0
0.15,0.0015,2,0.22207816354566737,0.14426299553480582,0.2805791378372309,0.019314188752145783,46.44233431248199,0.7181691425724467,0.6597397398259616,8074.0,0.03781952371178119,50.0
0.15,0.001,1,0.2282345795308438,0.14624221670290719,0.2877059709535308,0.02252097325306556,46.27465671360924,0.7284266622205582,0.6533506537981186,8026.15,0.03689769779074542,50.0
0.15,0.001,2,0.2244602773691621,0.1446491821293086,0.28154383933767974,0.02272753156693248,46.086803004713865,0.7264202442386375,0.6545917648765716,8046.7,0.03800228573179803,50.0
0.15,0.003,1,0.20644350672961967,0.13306366352182897,0.2628446360320926,0.016978715321329295,45.911389206453926,0.7173136493501349,0.660281147473875,8145.45,0.03880238222403175,50.0
0.15,0.003,2,0.2087143323510156,0.1337755781886178,0.2673305543937524,0.01632253348101933,45.34246427810576,0.714574681597256,0.6619915918321828,8130.15,0.039234744015057804,50.0
0.15,0.005,1,0.19365698697749378,0.12425012256099828,0.2499739830048288,0.013089869546365476,45.32266916063675,0.7104922526873645,0.6645506286328435,8214.75,0.04373242831475145,50.0
0.15,0.005,2,0.19547165674912415,0.1303853085161084,0.24754770589298922,0.013010300103053101,45.216712940361326,0.7149042067789438,0.6617878072538685,8218.25,0.04279218166501165,50.0
0.15,0.008,1,0.18272235016086133,0.11505759804651683,0.2410564570922263,0.009330645559172629,44.60970619572701,0.7069749376387267,0.666757115655515,8273.95,0.052644009924644505,50.0
0.15,0.008,2,0.17898608406802227,0.1150476268174789,0.23277477762246632,0.010149763558800744,44.67297000877103,0.7013485030461944,0.6702986385919096,8291.6,0.050818337951056856,50.0
0.15,0.013,1,0.16104815363649147,0.1082740908351459,0.20733698865355485,0.006485226202916558,44.261853524448156,0.6887016848057634,0.6782960854957475,8362.75,0.061719967499601444,50.0
0.15,0.013,2,0.1648695839731914,0.10654155582134146,0.21623835423653165,0.006959258547708018,44.08345778981729,0.6901291253365361,0.6773853504657817,8347.6,0.062249730897017484,50.0
0.15,0.02,1,0.1440063727739223,0.0939968655315034,0.189871778363858,0.00414409905872579,43.62845554922416,0.6839005410688114,0.6813343075751706,8419.75,0.07760244818013495,50.0
0.15,0.02,2,0.14633552796010038,0.09887682290626638,0.1897565449222274,0.0040376881968563205,43.98089307898839,0.6870938305858664,0.6793162570603382,8413.45,0.07669744302467092,50.0
0.15,0.03,1,0.1317069345185537,0.08904392626887861,0.17165824341999275,0.002711700146974104,43.71173401919345,0.680631841356979,0.6834111814427832,8454.35,0.09302181736143039,50.0
0.15,0.03,2,0.1303313238039445,0.08606817543488995,0.17195445474471888,0.0026400222391639028,43.62694931079714,0.6789267663512163,0.6844997541474374,8466.6,0.09243687588122533,50.0
0.1,0.0005,1,0.2016888447124406,0.13590918065895954,0.25368562205572615,0.01378288574884661,44.18800860248005,0.7066655149024835,0.6669589678054637,8246.1,0.05131081023217414,50.0
0.1,0.0005,2,0.20359840025750126,0.1329005879560527,0.2607740425309684,0.013522169900437076,44.90016534799876,0.7039381556731755,0.6686774872761372,8233.6,0.0513608228368219,50.0
0.1,0.0015,1,0.1850313594647795,0.12012786381461409,0.23935384486679845,0.010581012919071502,44.23904313057554,0.7056243883638412,0.6676153563772981,8301.35,0.047451062983833545,50.0
0.1,0.0015,2,0.19211720016011247,0.12338180323550021,0.2498494541027349,0.011003139981867064,44.445513867414626,0.7053408743167553,0.6678026288587591,8306.7,0.04615550588125032,50.0
0.1,0.001,1,0.19621751387025074,0.12952858157078523,0.25073804887609114,0.01216839787288899,44.53696142196283,0.7024797024375382,0.6695954154620177,8268.35,0.046070486139298185,50.0
0.1,0.001,2,0.1931179374596878,0.12605560437592936,0.24788019450273518,0.012300070881195124,44.774043341854615,0.7036062377267236,0.6688846858052475,8282.65,0.045633557895213214,50.0
0.1,0.003,1,0.17572239091348066,0.11370949476453891,0.22984992417577232,0.007885360014512543,44.33401028976778,0.6968002212716375,0.673174043002269,8367.3,0.052447732986928786,50.0
0.1,0.003,2,0.1741503030296739,0.10733306918901589,0.23322029443822223,0.0077472420319754974,44.090614950334185,0.7000647136410352,0.6711149573631472,8363.1,0.05253438038334467,50.0
0.1,0.005,1,0.16304373245670872,0.10597429610515904,0.21450649916825287,0.0056066780012456125,43.300794432254165,0.6954849407375553,0.6739938481761101,8434.5,0.06325778109340763,50.0
0.1,0.005,2,0.16774211912813283,0.10869737778541436,0.22063662215614355,0.006150240897398426,43.950751323302136,0.6885669433922231,0.6783777548863162,8406.65,0.06348112176099435,50.0
0.1,0.008,1,0.1480647826629618,0.09485934197253353,0.19707425438532616,0.004195971342729283,43.35691275272305,0.6862762262511959,0.6798264652753956,8490.55,0.07635565000801238,50.0
0.1,0.008,2,0.14470399928464975,0.09163494915177849,0.1937115789126111,0.0040614702521922005,43.28605889002815,0.6866760150495999,0.6795712677885429,8481.7,0.07587490323145532,50.0
0.1,0.013,1,0.1333065671017739,0.09101966608607609,0.1733275504292407,0.002265917675195974,42.93485033220907,0.6763352924087297,0.6861446424596668,8519.0,0.09445558375766755,50.0
0.1,0.013,2,0.1349327269455831,0.08395587923973052,0.18350519764832532,0.0024043780281428504,42.95466111098737,0.6799331947394825,0.68385920350233,8532.15,0.09409308939503401,50.0
0.1,0.02,1,0.12124061771892243,0.07961736979305985,0.16153250045329365,0.0013313617233058574,42.80594230953952,0.6757852181676361,0.6864947636397307,8556.3,0.11679589526688691,50.0
0.1,0.02,2,0.12188116849554653,0.08328237212003975,0.1585422568713373,0.001937706257685276,43.16337350138685,0.6754793470742911,0.6866973028835224,8546.4,0.11565496871056258,50.0
0.1,0.03,1,0.11572431665466061,0.07704838755782172,0.1532009102820208,0.001199331052265573,42.99145924934359,0.671696195285042,0.6891001387356963,8541.1,0.1396771276672538,50.0
0.1,0.03,2,0.11067514758254707,0.0773108499917794,0.14300303995749358,0.0010364037510705681,43.14424123821852,0.6743979128574973,0.6873854739950295,8532.6,0.13989742548146994,50.0
0.2,0.0005,1,0.25226599113644155,0.16378158561502856,0.30655366473053913,0.034196731617097506,48.068424506817294,0.7437247268549332,0.6438739603097928,7785.85,0.038643880651865595,50.0
0.2,0.0005,2,0.24733632503352182,0.16081496689529115,0.2998954675862575,0.03396221419617719,47.65287406466593,0.7420609664208603,0.6449008778745525,7774.3,0.04220265889422221,50.0
0.2,0.0015,1,0.24295989070722604,0.15745550868569497,0.29723398320832095,0.031230282428497964,46.7840741053257,0.7440907106723659,0.643673255917195,7866.0,0.03204997279933411,50.0
0.2,0.0015,2,0.24100464071341046,0.15777029159967726,0.2923747862729513,0.03186420471407986,47.18723698345864,0.7334256957306328,0.6502636817533264,7861.5,0.03215479758722253,50.0
0.2,0.001,1,0.24516433567522083,0.1616594319026399,0.2955549989789371,0.033114239855404966,47.134307148450695,0.7369732502527329,0.648057313588367,7825.35,0.033202548394229994,50.0
0.2,0.001,2,0.2431901617747554,0.15744966877112002,0.29655750940161985,0.03237314381518584,47.43006661319392,0.7384926019044447,0.6471040351129135,7824.85,0.03536669241531914,50.0
0.2,0.003,1,0.23161961200046005,0.14793547924476255,0.28958590029026,0.02571784666908608,46.790885241990296,0.737301833318815,0.6478481478149385,7927.15,0.033959113314880815,50.0
0.2,0.003,2,0.22758377204938068,0.14421568273814325,0.2845273879790563,0.026424474874672654,46.307776356462504,0.7307090415427689,0.6519237861044311,7928.9,0.032422646968622446,50.0
0.2,0.005,1,0.21717841167514362,0.13950534005547943,0.27331329504079277,0.021538182195791494,46.46450124991565,0.7268816116749341,0.6543059613799046,8015.2,0.034730418219811154,50.0
0.2,0.005,2,0.2221248400028414,0.14374165731116217,0.278241979707457,0.022266047735331963,46.477739017599575,0.7267787885357222,0.6543680239850412,8014.1,0.035002142254885335,50.0
0.2,0.008,1,0.20846185712207616,0.136075138264241,0.26409442810607353,0.016754147766027037,45.58419441630544,0.7236758659079475,0.6563202984573181,8074.85,0.04073629808074843,50.0
0.2,0.008,2,0.20220872564573047,0.13185397181825007,0.2550771619777298,0.017486316605148898,46.024436814054056,0.7232340577527828,0.6565786332274495,8069.5,0.04045965822859346,50.0
0.2,0.013,1,0.19273081891633867,0.12852847578070653,0.24415414120241233,0.01277902052568802,45.50004612531196,0.7133652516319542,0.6627535699254868,8177.45,0.04795924108611372,50.0
0.2,0.013,2,0.19150447959510902,0.12526295580149843,0.24476610489623968,0.012979901736936226,45.369862308597575,0.7062789595569205,0.6671961687433481,8174.8,0.0482849114288238,50.0
0.2,0.02,1,0.17555774942741625,0.11637946256075689,0.2258287767635565,0.008907265095523238,45.00089056528056,0.6967239092301314,0.6732119166002386,8262.45,0.05664522876101887,50.0
0.2,0.02,2,0.1758911650680666,0.12000892344594613,0.22283025743059368,0.008943148906639067,44.756350547925706,0.6997066246323798,0.6713353833763349,8250.25,0.058152705767755955,50.0
0.2,0.03,1,0.15301872240580353,0.10131927186291878,0.19893022232763327,0.005787958194677386,44.36725250841791,0.6916454076488809,0.6764266231511022,8333.65,0.0702286764789562,50.0
0.2,0.03,2,0.15558351133561774,0.10361417543711735,0.2021973951959676,0.005355456901073715,44.21334860356454,0.6933227028171627,0.6753682568977815,8324.6,0.06972064155982664,50.0
0.3,0.0005,1,0.26676391079471384,0.17600853955357326,0.3047006653930584,0.05281861620091525,49.83416207711217,0.7508476314311381,0.6394893780401149,7436.25,0.03371263287274557,50.0
0.3,0.0005,2,0.27024162449357697,0.17633726366977595,0.3120331258606481,0.05211286128253393,50.43708526773372,0.752732122423865,0.6383479471740038,7446.05,0.033819177534715736,50.0
0.3,0.0015,1,0.2603704339205298,0.17256650442363275,0.3008178543058907,0.047356509900147024,49.10963329314355,0.7489647901644085,0.6406425596927346,7543.4,0.025707672805723954,50.0
0.3,0.0015,2,0.2583674220647229,0.16832330119805305,0.3008170795343374,0.047594462463207185,49.682533757536106,0.7562864817175102,0.6361639591493199,7535.45,0.025613820033600177,50.0
0.3,0.001,1,0.26470859616296616,0.1780454452295239,0.3040898150116045,0.04728193853776737,49.826600352627864,0.7545901989928858,0.6371966630758952,7461.8,0.02881493156958182,50.0
0.3,0.001,2,0.26855969469905944,0.17715976454261756,0.31248213334386066,0.04747748778589858,49.794822683429516,0.7572185188199072,0.6355954989686267,7475.2,0.028190398098772974,50.0
0.3,0.003,1,0.25576886954651507,0.1681978445927737,0.29966326944605326,0.043676626368016086,49.840920605346334,0.7502400359101291,0.6398654746252179,7599.65,0.025528800056866564,50.0
0.3,0.003,2,0.2563703533984024,0.16787127852679506,0.2999778391064707,0.04489159124889617,49.74720233851164,0.7483393196521122,0.6410280425621184,7574.3,0.025387712504484523,50.0
0.3,0.005,1,0.2508437718666237,0.16824255807110292,0.29481536547469306,0.038629623865666554,48.98672975992618,0.7486112319805092,0.6408761741183879,7664.1,0.026340221103514815,50.0
0.3,0.005,2,0.25231780391354086,0.1687764444884324,0.2987501601950807,0.037109000870483896,49.111591265078935,0.7469575086909817,0.6418895913308609,7641.05,0.026724435587377405,50.0
0.3,0.008,1,0.23670540811063182,0.1567349048640887,0.2838893271946684,0.03278657844637688,47.71645745938015,0.7475024802957727,0.6415468993867542,7740.55,0.02959020810351015,50.0
0.3,0.008,2,0.2384981504011907,0.14885686800896533,0.2937643462947023,0.03437508825367733,48.04849105678685,0.7474697158761938,0.6415655994885989,7723.6,0.030078769777651858,50.0
0.3,0.013,1,0.22516850459140136,0.14801688015717002,0.27400617723493503,0.028313956382945028,47.314166930245214,0.7369200956054348,0.6480831515677372,7854.2,0.03398729311635908,50.0
0.3,0.013,2,0.22302711830666455,0.14908124841561288,0.26776949139919287,0.029203490629964184,47.928025357441406,0.7350615844480418,0.6492373917164929,7834.7,0.03484440149628983,50.0
0.3,0.02,1,0.20887498844106633,0.1378001366714155,0.25816161550547634,0.021788220593490622,46.82920329552243,0.7254723815187725,0.6551840874288146,7947.1,0.03983097304604995,50.0
0.3,0.02,2,0.21275427816841916,0.13732123836794702,0.2679078308181111,0.020279491025764936,46.385683739608446,0.7281524934976898,0.6535139498843429,7950.3,0.039808347179522884,50.0
0.3,0.03,1,0.19568368822482454,0.13358168651527222,0.24332702538722403,0.014458667091563798,46.08663165505068,0.7180803523454498,0.6598028544819945,8059.45,0.046186600007033576,50.0
0.3,0.03,2,0.19847110332333293,0.12964140799164844,0.2513385917595009,0.015962208497446943,46.43706130746655,0.715755893264698,0.6612518426111254,8048.5,0.04668399032348868,50.0
0.5,0.0005,1,0.2887608061988736,0.19021950787200242,0.3079104284285583,0.07939167415135764,54.83315911409058,0.7553693930044787,0.6367233445288982,6970.1,0.023056058670203137,50.0
0.5,0.0005,2,0.2845756773155411,0.20128788517131482,0.2884382776156976,0.07942518822090668,53.88879476334428,0.7539440913973313,0.6375985454532095,6977.55,0.024702917231835812,50.0
0.5,0.0015,1,0.28218914191366495,0.19020374872409093,0.3010054597744328,0.07316908126153776,53.76546734797894,0.7569786888418285,0.635736143487164,7003.4,0.019384196285949944,50.0
0.5,0.0015,2,0.27788543495659146,0.18692384206611362,0.2916334303390883,0.07721359791908372,53.54943377327665,0.7606205588349745,0.6335075660274684,7033.15,0.018189553972413293,50.0
0.5,0.001,1,0.27564089134113084,0.19171485812999592,0.28514863578429916,0.07441829101170687,54.91499763889142,0.747891055675914,0.641320917571533,6983.65,0.020062431385027214,50.0
0.5,0.001,2,0.27579763574493327,0.19029980625117277,0.2886602461064176,0.07263522467643355,53.847821425085,0.7562287341325609,0.6361965275600394,6995.35,0.018976433104503886,50.0
0.5,0.003,1,0.2714462817711943,0.18612770229716505,0.2876392254560648,0.0691256334874463,53.47626929194223,0.7611723322396678,0.6331755000246434,7137.4,0.017450504967877978,50.0
0.5,0.003,2,0.27351006311061876,0.18725094939160478,0.2909343941079294,0.06883478240110104,53.01903451065117,0.7576739728797157,0.6353118523130069,7071.8,0.017910054127377333,50.0
0.5,0.005,1,0.2649841109022817,0.1783450278821731,0.2874573581224703,0.0641658412486191,52.644659404372874,0.7657779089033119,0.630364736228954,7148.35,0.018813950203590845,50.0
0.5,0.005,2,0.27440991782230123,0.18972029482504016,0.29338207730584676,0.06571745494287491,52.57106661196974,0.7678712559249633,0.6291050596035689,7162.5,0.018203894183166747,50.0
0.5,0.008,1,0.26823757844279694,0.17992350520999162,0.2947262667895295,0.06182538228664698,52.0319455189041,0.7591595499886559,0.6344028746170889,7237.05,0.02051291695506061,50.0
0.5,0.008,2,0.26816325994849166,0.17904182046612122,0.29439737571563224,0.06288731709239428,51.96840153157207,0.7608319972591795,0.6333828180780381,7265.25,0.020254893394204027,50.0
0.5,0.013,1,0.26325100758437203,0.17803597550536365,0.2973059268045094,0.051160117015112805,51.31662679069548,0.757892599931734,0.6352042096566467,7329.55,0.022494024519536148,50.0
0.5,0.013,2,0.2550640533975853,0.17149191233851352,0.2878778238936745,0.05075836833535814,51.38585847277034,0.7654520782965304,0.6305626107492173,7334.05,0.023427735896616668,50.0
0.5,0.02,1,0.2440551150958036,0.15635887532770307,0.2878521306728803,0.0438992246194256,49.569920215691724,0.7632661155214022,0.6318894903677835,7474.95,0.026192692031695823,50.0
0.5,0.02,2,0.2469886807591637,0.16966295012672458,0.2795984408283928,0.044715972276503986,50.32648484135458,0.7568424359521225,0.6358242857342666,7444.8,0.026487786797980695,50.0
0.5,0.03,1,0.23097769199933835,0.15506927632464898,0.2722298367779306,0.03465626648417995,49.20255996581923,0.7572665814968831,0.6355763332786447,7571.65,0.031180937453655,50.0
0.5,0.03,2,0.23750388335144756,0.16026987807227808,0.27843985685281786,0.03629803145809721,49.593891412192534,0.7527739959696423,0.6383126300272155,7583.1,0.030428163717141743,50.0
