Tgran,Theta,Z,Z_c,a_c,a_c_str,a_c_w,a_c_wk,chi,cv_f,dZ_eff,f_mean,label,mu_g,pr_f,seed
0.015,0.0030042533333333333,2.870283950617284,3.9805575154576336,0.04098607857878264,0.0662301288614203,0.060675031412582556,0.027739339431888,0.9805575154576337,0.7631726916128403,-1.1102735648403494,2.591225351842159,mu0.001_T0.015_s2,0.001,0.6319672139288236,2
0.015,0.0029765862666666664,2.846456790123457,3.9801927428844093,0.05470739772980979,0.07903677540964915,0.07488305761712277,0.03953186955657836,0.9801927428844094,0.7582008365251034,-1.133735952760952,2.591403239428031,mu0.001_T0.015_s3,0.001,0.6349998914749225,3
0.0005,0.00010750340533333332,3.7955185185185187,3.5093373608073093,0.03739497687930377,0.1097647036266191,0.09639611434420466,0.01994902776753951,0.5093373608073093,0.6894766136399961,0.28618115771120944,1.9797908934531847,mu0.01_T0.0005_s1,0.01,0.6777994662549418,1
0.0005,0.00010085873000000001,3.7922592592592594,3.512435755941518,0.031753541792540814,0.08949973188274737,0.08385629997899062,0.014990914803151205,0.5124357559415177,0.6953194435031805,0.27982350331774164,1.9413151976234313,mu0.01_T0.0005_s2,0.01,0.6741048193780383,2
0.0005,9.853986133333334e-05,3.82420987654321,3.514735169689422,0.052799848447092214,0.1486404528051892,0.12689283719100042,0.02286010793312698,0.5147351696894221,0.6754444371436563,0.3094747068537882,1.9083481951519399,mu0.01_T0.0005_s3,0.01,0.6867102154510981,3
0.002,0.0003604421966666666,3.625703703703704,3.655406457747453,0.04485502662308781,0.10747137272781417,0.0955882781190503,0.015165435181294259,0.6554064577474531,0.6933042368347304,-0.029702754043749113,2.0161913510229375,mu0.01_T0.002_s1,0.01,0.6753817435752045,1
0.002,0.0003666161066666666,3.6101111111111117,3.6552297021365745,0.02653622467513809,0.06984499900546576,0.06276033409526555,0.029209612172460674,0.6552297021365746,0.6815973800849835,-0.045118591025462784,2.025929182926476,mu0.01_T0.002_s2,0.01,0.682797705455528,2
0.002,0.00036126786,3.6268271604938267,3.6571377081005547,0.04579164911143725,0.11097371926122548,0.09524335324871704,0.015647971853893872,0.6571377081005546,0.6877757204513405,-0.030310547606728022,1.998422195469506,mu0.01_T0.002_s3,0.01,0.678877888968648,3
0.006,0.0010796084333333333,3.302135802469136,3.7545453148001915,0.037843669453921036,0.08727177045066127,0.07930667712351695,0.01830505143756948,0.7545453148001916,0.7166800870838315,-0.45240951233105564,2.2492742432825956,mu0.01_T0.006_s1,0.01,0.6606825754391986,1
0.006,0.0010870962,3.313222222222222,3.757648876938179,0.032199116028354645,0.07450329129129954,0.06583941135164223,0.014333653530698064,0.7576488769381792,0.7116537245409772,-0.444426654715957,2.2153103129697014,mu0.01_T0.006_s2,0.01,0.6638312134603164,2
0.006,0.0010710132333333333,3.3141975308641975,3.757454168585511,0.05813050089091321,0.10702231802381537,0.09685968182336874,0.025247454415747675,0.7574541685855108,0.7040114239551859,-0.4432566377213134,2.200175515086202,mu0.01_T0.006_s3,0.01,0.6686316573810761,3
0.015,0.0030106934333333332,2.8523086419753088,3.8158550347689326,0.03522245558635011,0.0694166929492057,0.06370215034644708,0.01974300466864566,0.8158550347689326,0.7619306876045784,-0.9635463927936239,2.5787553459254586,mu0.01_T0.015_s1,0.01,0.632718658768929,1
0.015,0.0029523314666666666,2.8834197530864194,3.8202379388722845,0.03784850667906444,0.057612305449854836,0.05434303737621383,0.027307063964892343,0.8202379388722845,0.7577963757477267,-0.9368181857858651,2.5268582486178115,mu0.01_T0.015_s2,0.01,0.6352476614376766,2
0.015,0.002798192133333333,2.8885061728395063,3.818833270999599,0.056508852189704036,0.09320929659357094,0.08828371158660958,0.03396786081115989,0.8188332709995989,0.7618508324198314,-0.9303270981600926,2.563770220024562,mu0.01_T0.015_s3,0.01,0.6327702783445333,3
0.0005,7.288426e-05,3.8668148148148145,3.30102993905677,0.039971023871762705,0.11740523210291091,0.10064409768422883,0.02272856198180484,0.30102993905677006,0.6801553484943959,0.5657848757580446,1.8899894135741244,mu0.03_T0.0005_s1,0.03,0.6837176188576554,1
