I,P,Tgran,Theta,a_c,label,mu,mu_g,n_contacts,n_samples,seed,tau
0.00071363685,1.963961901754386,0.0005,5.881399591228069e-05,0.08381233404454057,mu0.3_T0.0005_s3,0.2388902663157895,0.3,6597.611111111111,57,3,-0.46940536719298254
0.0007135350949122808,1.964219705263158,0.002,0.00018093824684210528,0.07202851259341284,mu0.3_T0.002_s1,0.1966108287719298,0.3,6877.055555555556,57,1,-0.3862907478947369
0.0007147288201754384,1.9577793684210527,0.002,0.000185128988245614,0.0696960936352197,mu0.3_T0.002_s2,0.19889665543859653,0.3,6840.277777777777,57,2,-0.3896356943859649
0.0007172226970175437,1.9440996491228069,0.002,0.00017931743315789474,0.07512226678504728,mu0.3_T0.002_s3,0.1978629794736842,0.3,6859.277777777777,57,3,-0.38480295245614043
0.0007091080852631579,1.9888919684210524,0.006,0.0004955888284210526,0.06105429182673526,mu0.3_T0.006_s1,0.14136249473684212,0.3,6827.277777777777,57,1,-0.2813085689473684
0.0007111481140350878,1.9776229298245616,0.006,0.0005168552724561403,0.0665579378613648,mu0.3_T0.006_s2,0.1549215892982456,0.3,6764.277777777777,57,2,-0.3066674092982456
0.0007117528266666666,1.9741977877192984,0.006,0.0005121145650877193,0.0587329355972468,mu0.3_T0.006_s3,0.1394503549122807,0.3,6773.777777777777,57,3,-0.2756081264912281
0.0007113658159649122,1.9762735315789475,0.015,0.0014804049771929824,0.07062668462949893,mu0.3_T0.015_s1,0.13957457017543862,0.3,6149.055555555556,57,1,-0.275894948245614
0.0007130272342105263,1.9670754649122806,0.015,0.0014814713438596491,0.06621926841395422,mu0.3_T0.015_s2,0.1297430085964912,0.3,6148.666666666667,57,2,-0.2551249740350877
0.0007157878136842105,1.9519035754385967,0.015,0.001510438345614035,0.05975435811311428,mu0.3_T0.015_s3,0.12083804289473683,0.3,6103.444444444444,57,3,-0.23577680701754383
0.0007132484619298245,1.965882210526316,0.03,0.003675612196491228,0.06331863527208609,mu0.3_T0.03_s1,0.10133414010526315,0.3,5256.444444444444,57,1,-0.1992437163157895
0.0007134817178947368,1.9646240684210523,0.03,0.0036642832192982457,0.06737696987980747,mu0.3_T0.03_s2,0.10717839022807016,0.3,5289.333333333333,57,2,-0.2105526531578947
0.0007139061626315789,1.9622715298245617,0.03,0.0037062553070175436,0.05653828615659421,mu0.3_T0.03_s3,0.09262875763157893,0.3,5232.722222222223,57,3,-0.18168989789473683
0.0007115397052631578,1.9757371122807017,0.045,0.0063842172052631565,0.05623570508493232,mu0.3_T0.045_s1,0.08465250524561403,0.3,4621.444444444444,57,1,-0.1674287604736842
0.000711825236491228,1.9739273491228069,0.045,0.006384068243859649,0.05484899906925166,mu0.3_T0.045_s2,0.07887593415789473,0.3,4609.111111111111,57,2,-0.15559836001754387
0.0007170771636842105,1.945146342105263,0.045,0.006478297384210526,0.05424559317276199,mu0.3_T0.045_s3,0.07390580019298246,0.3,4606.722222222223,57,3,-0.14382783115789474
0.0008657935608771931,2.3296779912280705,0.0002,0.00010386485877192981,0.22802431009847962,mu1.0_T0.0002_s1,0.1425755394736842,1.0,5019.333333333333,57,1,-0.34192771319298243
0.0009207989771929825,2.191477186140351,0.0002,2.916827959649123e-05,0.24380262494112948,mu1.0_T0.0002_s2,0.12510844431578946,1.0,4971.055555555556,57,2,-0.27881585785964913
0.0009908243721052632,2.063921786842106,0.0002,2.858390242105263e-05,0.27781751087757944,mu1.0_T0.0002_s3,0.1365135315263158,1.0,4520.055555555556,57,3,-0.2924330337894737
0.0007060743271929825,2.0059743543859647,0.0005,0.00010902455498245614,0.09542711203671632,mu1.0_T0.0005_s1,0.2518909063157895,1.0,5497.055555555556,57,1,-0.5052895056140351
0.0007049029024561403,2.012849305263158,0.0005,0.0001070386785614035,0.09905318869979512,mu1.0_T0.0005_s2,0.26937348368421055,1.0,5504.666666666667,57,2,-0.5423747577192982
0.000712032493508772,1.9727188684210524,0.0005,0.00011064199896491228,0.09597137790720023,mu1.0_T0.0005_s3,0.25701374052631576,1.0,5475.111111111111,57,3,-0.5072919852631579
0.000714661327368421,1.9580922315789473,0.002,0.0002852690754385965,0.08451696924501234,mu1.0_T0.002_s1,0.22409649192982456,1.0,5743.611111111111,57,1,-0.4390522407017544
0.000710886137368421,1.9789061771929826,0.002,0.0002901480854385965,0.08643579891072642,mu1.0_T0.002_s2,0.2326098970175439,1.0,5713.222222222223,57,2,-0.46038574508771934
0.000710256020877193,1.982432784210526,0.002,0.00028021205789473686,0.08676315864583013,mu1.0_T0.002_s3,0.23433986473684212,1.0,5743.555555555556,57,3,-0.4647975333333334
0.0007068151275438597,2.0018665140350875,0.006,0.0006492105254385965,0.07707523871090194,mu1.0_T0.006_s1,0.20392397315789473,1.0,5996.722222222223,57,1,-0.4085531592982456
0.0007181149952631579,1.939355494736842,0.006,0.0006325212205263158,0.07682725601880876,mu1.0_T0.006_s2,0.18969793999999998,1.0,6036.166666666667,57,2,-0.36797697684210523
0.0007133613298245615,1.965293552631579,0.006,0.0006230694887719299,0.07563584561034994,mu1.0_T0.006_s3,0.20196041000000003,1.0,6047.944444444444,57,3,-0.3970854357894737
