mu_g,Tgran,seed,Theta,mu,mu_t,A_c,A_n,chi,f_mean,cv_f,pr_f,ncon,E
1.0,0.02,1,0.0012068446335329341,0.5253037021357854,0.07182925542432035,0.06477913783514985,0.08637901101460806,0.03782841303508302,11.398042083402576,0.9288344176041774,0.536862330851496,8810.2,100000.0
1.0,0.02,2,0.0012505418155688624,0.5159628959786665,0.07475612771776416,0.06286258028467323,0.08420634319328131,0.03884525968549822,11.416464111874513,0.9351184964814976,0.5335045110940014,8760.7,100000.0
1.0,0.03,1,0.0016325985691616766,0.516476697987444,0.061375426768691496,0.06289771061107992,0.08880271295732942,0.043913963678318076,11.098100843873379,0.9490255694692499,0.5261743992392318,9086.1,100000.0
1.0,0.03,2,0.0016151247053892218,0.5086172883620911,0.06615106076878939,0.06219620456369936,0.08529253812325663,0.04375354363680449,11.20047528495397,0.9357810997079923,0.5331659680787987,9071.4,100000.0
1.0,0.05,1,0.002310796083233533,0.47820469452082826,0.05265594505109071,0.06040318896955791,0.0814463936447418,0.05105480287257776,10.538345965704435,0.9116783540001162,0.5461132306834499,9495.5,100000.0
1.0,0.05,2,0.0022660449233532936,0.48760657219233705,0.05229438021749526,0.061477399793898255,0.08362666260175995,0.04943994161969609,10.599313771034865,0.9101905061270221,0.5469286605347696,9518.3,100000.0
1.0,0.08,1,0.0031107232703592815,0.4343647717233122,0.03408093448751377,0.05691048294548454,0.07651746170494239,0.05901602248016512,10.087370993322462,0.8790569619017733,0.5641498115583509,9931.4,100000.0
1.0,0.08,2,0.003103389447305389,0.42574948435853066,0.03696510008489611,0.05538131099607232,0.07421348446301722,0.06014308025991878,10.063232776401387,0.882985317527052,0.5619304433286166,9912.3,100000.0
1.0,0.12,1,0.004100889028143712,0.3712572199861844,0.02193125639714707,0.051724742148984745,0.0647172448715777,0.06672756620130561,9.701389451365191,0.8358130466422349,0.588748814210569,10292.1,100000.0
1.0,0.12,2,0.004141854673952096,0.37814184470276757,0.02235837206791238,0.05405735855820082,0.06453713307840808,0.06705829907404862,9.832260910571264,0.8408055509620803,0.5858649048455997,10229.4,100000.0
0.1,0.0005,1,2.2675295327771155e-05,0.37019339891264147,0.013394325686460467,0.054407422446989935,0.06452560213298977,0.12483492622515552,9.525508656785252,0.8216034159475483,0.5970414743301873,10602.68,1000000.0
0.1,0.0005,2,2.1446949682955903e-05,0.37405172574475626,0.013380785412127423,0.053796676124164874,0.06642697027999019,0.12809499990917383,9.54938443444467,0.8289497845168345,0.5927396424497755,10631.12,1000000.0
0.1,0.0015,1,5.386826622646007e-05,0.3350789208698704,0.00839639061221458,0.04903897749906613,0.05985519942219738,0.14020960533774196,9.13607222782318,0.812817611976458,0.6021907911778877,10824.88,1000000.0
0.1,0.0015,2,5.4405246879618594e-05,0.33212082948175103,0.008887034290980712,0.0491312942111962,0.05861330464678166,0.13634034953159122,9.312318759834795,0.8105729470572477,0.6035074370347648,10817.08,1000000.0
0.1,0.001,1,3.8968833207389745e-05,0.3525624179583196,0.01082926821050232,0.051428834255782076,0.062482215956810035,0.1270128320072163,9.370856410860961,0.8155103536539748,0.6006022575362543,10724.04,1000000.0
0.1,0.001,2,3.956078355780691e-05,0.34452299299333666,0.010486754223869528,0.0500646827781396,0.06128072956923767,0.12659896476589275,9.558198111960063,0.8161166830168457,0.6002536317112883,10730.84,1000000.0
0.1,0.003,1,9.473658861501789e-05,0.30932886004755217,0.005522599410633967,0.047143035969022945,0.05412571707714519,0.1680365410779448,9.02665431058578,0.7904757754627759,0.6154491196833036,10988.04,1000000.0
0.1,0.003,2,9.113279999404053e-05,0.3102114815166606,0.0053363745633275075,0.04608257001517626,0.0555424650125821,0.16648947335851147,9.151929514585584,0.7948561727617134,0.6128371126681873,11018.24,1000000.0
0.1,0.005,1,0.0001475811677830751,0.28536895101245696,0.0032341201443950016,0.04491276160990498,0.04913218170260905,0.20029657046553567,9.073349824319665,0.7826335204439597,0.6201779336774558,11085.56,1000000.0
0.1,0.005,2,0.00015138606122765195,0.27755927414138215,0.003247971384518703,0.04280117159149479,0.04863592844067468,0.20228868939756434,9.002767764748492,0.780150400149077,0.6216604601915069,11062.88,1000000.0
0.1,0.008,1,0.00022726757746126342,0.2519789268317274,0.002246197373395327,0.03929602547670339,0.04394821804738278,0.24398840528719906,9.024916157621497,0.7702633863228712,0.627637323529021,11147.2,1000000.0
0.1,0.008,2,0.00023017240384982124,0.25372766480386927,0.0022845881487423263,0.04084496886508576,0.042969389964311676,0.24371782688829557,8.987820225616026,0.765395994309591,0.6305945644976424,11122.56,1000000.0
0.1,0.013,1,0.0003703162228843862,0.2342058773112559,0.0012184219686537856,0.0385040838835035,0.03915840183498964,0.29542837738605665,8.98822872397278,0.7570614663086894,0.6356888135716274,11087.64,1000000.0
0.1,0.013,2,0.0003717704753754469,0.24216403769397743,0.001471176740136334,0.04013201606130187,0.04009893802643839,0.29274732277176063,9.092247480893638,0.755951507660155,0.6363608500059268,11090.76,1000000.0
0.1,0.02,1,0.0006070490106078665,0.21880348119287304,0.0007212695803133679,0.036718177761946545,0.03597589356747239,0.3460003551491585,9.123264888001144,0.7511689168079458,0.6392933645811086,10902.0,1000000.0
0.1,0.02,2,0.0006040953487127532,0.22011900758464997,0.0007292647548246742,0.03718539599171101,0.03594451979284324,0.34769637558373157,9.119151405519396,0.752397471316137,0.6385349799762675,10919.84,1000000.0
0.1,0.03,1,0.0009817878114302741,0.20102134812553754,0.000777588147558326,0.03648395630454912,0.030263963651841908,0.3965069956145206,9.375413120723373,0.7455290310143685,0.642762593128282,10649.2,1000000.0
0.1,0.03,2,0.0009716876616686532,0.20947552698993321,0.0007596528524082428,0.036634919385494194,0.03293703950064323,0.39767888856134653,9.333738085984782,0.7471933409870869,0.6417376650067852,10693.0,1000000.0
0.1,0.05,1,0.0018728389352800953,0.19569611674796886,0.0004993003997412921,0.03655875307353133,0.028506853225633955,0.4588403155356883,9.786247954641853,0.7491776251091276,0.6405155855108201,10162.64,1000000.0
0.1,0.05,2,0.0018459168071513709,0.1968119830597087,0.0005211478431559235,0.0381781810265702,0.027252098476358372,0.4604171932167806,9.79543760410264,0.7515106820378272,0.6390823529106777,10165.2,1000000.0
0.1,0.08,1,0.0034023181719904654,0.19062010314905117,0.0007268477773264281,0.038027640539764866,0.025270111927894322,0.5140157906272318,10.458401582687609,0.76145345966646,0.6329939280276695,9527.48,1000000.0
0.1,0.08,2,0.003392994412395709,0.1774181913976005,0.000655814308986167,0.035835760422744695,0.023085032117055947,0.5119818454345362,10.486494313442382,0.7598215106139944,0.6339895772819015,9532.52,1000000.0
0.1,0.12,1,0.005806047419070321,0.1754699010989457,0.0005508834615319577,0.03756310549822787,0.02074323522903335,0.5530741836792469,11.29598045649454,0.7814438288879606,0.6208777093479878,8798.84,1000000.0
0.1,0.12,2,0.005909153154946364,0.17269642545269304,0.0005570943162578182,0.03725589176142275,0.020123884253489564,0.5562522527896491,11.254388513557387,0.7850273917997518,0.618716302219081,8776.84,1000000.0
0.3,0.0005,1,3.740723853396901e-05,0.5074081397285873,0.046661626176113205,0.06911096255901508,0.08447120804442491,0.07741734210355983,11.641870402160702,0.8826025917582507,0.5621439404611989,8788.48,1000000.0
0.3,0.0005,2,3.887949927890346e-05,0.521572257829403,0.04784390956030066,0.0730888059610347,0.0848206433954015,0.07714954157429206,11.74656105692054,0.8809485424960463,0.5630675169791575,8749.72,1000000.0
0.3,0.0015,1,8.74510464410012e-05,0.49837255840632205,0.04161446018557156,0.06900707124409085,0.08324562766347066,0.06762214808220227,11.233870335292435,0.8850056139572344,0.5608237460328248,9046.92,1000000.0
0.3,0.0015,2,8.824743358045292e-05,0.5080940628562275,0.04366766240573387,0.06935979778618089,0.08544900164431406,0.06970777326414072,11.223785944498163,0.898620416926819,0.5532965957419215,9007.48,1000000.0
0.3,0.001,1,6.628904574612634e-05,0.5110724458867968,0.044279014389510644,0.0709128373577464,0.08468497273930409,0.06977791690308778,11.408768752255215,0.8921040200807099,0.5568968152781977,8898.44,1000000.0
0.3,0.001,2,6.51123158545888e-05,0.5059250211664442,0.04552187549818055,0.06965305977876284,0.08381465665919384,0.06837107079359879,11.291725509543932,0.8826039784890743,0.5621489798385882,8923.4,1000000.0
0.3,0.003,1,0.00015366192203814067,0.47606104671301624,0.0368644365397148,0.0652993539461675,0.0810995158842214,0.07156655895721613,10.897570702208936,0.8838735814237323,0.5614649911848527,9255.12,1000000.0
0.3,0.003,2,0.00015116630965435042,0.48642936095019546,0.03685926654303641,0.06768775345953573,0.0821689440463539,0.07234247293928274,10.970854918682491,0.8836355927797989,0.5615959925456687,9262.12,1000000.0
0.3,0.005,1,0.00020704275487485102,0.45184994674243123,0.029710461445207403,0.06327391040551836,0.07743925144410063,0.07998975551269272,10.581568916683718,0.8665997603580804,0.5711476335099247,9522.48,1000000.0
0.3,0.005,2,0.00020764172132300355,0.45416405849656405,0.031086764747871875,0.06198237509616243,0.07904338968790761,0.080792578764095,10.637024479236047,0.8737041201012323,0.5671621955567859,9558.8,1000000.0
0.3,0.008,1,0.0003019466865315853,0.4272809213648658,0.02480988229748273,0.06027559769635919,0.07388141623155561,0.09096954649389508,10.35069274558636,0.8553598204560973,0.5775157197243247,9740.48,1000000.0
0.3,0.008,2,0.0002811416814421931,0.42805705253081855,0.02393969642761245,0.05883260322197863,0.07587318167014034,0.09199990700079623,10.252115153124993,0.8677122874662118,0.5705156946006772,9808.36,1000000.0
0.3,0.013,1,0.0004030248367222884,0.38774244706102295,0.0167336445269466,0.05517136689506298,0.0684982337932355,0.10821911744048561,10.023749244541397,0.8376504286846981,0.5876831908368172,10057.88,1000000.0
0.3,0.013,2,0.0003975331301311084,0.37795652341118596,0.01686294002417661,0.05560093768213701,0.06476359031990792,0.10657798297841264,10.00001184920165,0.8289663914412247,0.5927287281930576,10038.0,1000000.0
0.3,0.02,1,0.0005395464706436234,0.3368349738384044,0.011173850680770307,0.05117337804412722,0.05738033019511813,0.12770040290811432,9.788241057136476,0.8011889123902168,0.6090650726574821,10262.96,1000000.0
0.3,0.02,2,0.0005342214030393326,0.3424889778858568,0.010889679621960304,0.05290059268896823,0.057632507709602224,0.12556317831254968,9.926217311531838,0.8028205345883983,0.6080993844301059,10239.12,1000000.0
0.3,0.03,1,0.0007692937287008344,0.31040123369557393,0.006425495038202908,0.04892676913727465,0.05239847681655925,0.15373718562773753,9.700066325200543,0.7840352276066109,0.6193260387106905,10328.64,1000000.0
0.3,0.03,2,0.0007618740259594756,0.3088916462397642,0.007487621420291789,0.049717798377472214,0.050750209850653906,0.1552795169636868,9.625697059702858,0.7821955053253424,0.6204261508747577,10333.16,1000000.0
0.3,0.05,1,0.0012078324715137068,0.2694507632049883,0.004224535341328683,0.046060183731151866,0.0423485580690811,0.1930270565236363,9.829252361895938,0.7633428734327943,0.6318477243215441,10269.44,1000000.0
0.3,0.05,2,0.0011998433520858164,0.26980905495220303,0.003309988797568274,0.046635224029515185,0.04219779721878467,0.19580614950882222,9.736611259739345,0.760573216230799,0.6335329421498898,10223.6,1000000.0
0.3,0.08,1,0.002032284975804529,0.23689226173325803,0.003386373217111829,0.04425161350400164,0.03358368279996922,0.23767455631086418,10.099082190924179,0.7606426576863973,0.6334923067066285,9878.88,1000000.0
0.3,0.08,2,0.0020334597215733016,0.23588874879244007,0.0028207575355277165,0.04383856318733832,0.033850767439858195,0.2397763148834553,10.061237753175275,0.7597761484790619,0.6340222496504506,9869.24,1000000.0
0.3,0.12,1,0.003402970313945173,0.21782782399774292,0.0018833483444457772,0.04453145219454651,0.02745004029458231,0.2809031329674462,10.655795279324225,0.7709375984875416,0.6272234972314904,9288.48,1000000.0
0.3,0.12,2,0.0033874651448152562,0.22065366086778787,0.0014733201789867939,0.04389675855393431,0.029163355947783538,0.2784627468519583,10.772423021525732,0.7718162400114327,0.6266908714815117,9292.52,1000000.0
1.0,0.0005,1,8.560160071275327e-05,0.5694255157088214,0.08514337368943391,0.08307935195057599,0.07834802883791511,0.025434112767007144,14.366590525971834,0.8557510231745744,0.5773055042753552,7024.4,1000000.0
1.0,0.0005,2,8.656280155065554e-05,0.5696434045898094,0.08362703799421546,0.08329332124965601,0.07871213275445631,0.024736454272891745,14.551567379439362,0.8509880038469282,0.5800301299802492,7042.88,1000000.0
1.0,0.0015,1,0.00017717109812872466,0.5492358378115472,0.07811934971283226,0.08004484894439585,0.07699397903902272,0.024672882990009783,14.424532446482836,0.8706864031731585,0.5688332927519564,7067.6,1000000.0
1.0,0.0015,2,0.00017134720311084625,0.5539234184044841,0.07632702663627604,0.07940881043658983,0.07978998731775307,0.024710456534583772,14.342449701131555,0.8805036492004288,0.5633345584797204,7134.08,1000000.0
1.0,0.001,1,0.00013401200896305125,0.5577518340573028,0.0795258286896137,0.08127259135635852,0.07813607701655233,0.024390410019352177,14.364117842780196,0.8568906854432063,0.5766802456898099,7031.24,1000000.0
1.0,0.001,2,0.00013553065756853396,0.5702928483785993,0.08174348303522455,0.08380985295644292,0.07903993555276335,0.023362559488510418,14.654886898112268,0.8539469509601659,0.5783531798399139,7062.56,1000000.0
1.0,0.003,1,0.00027160526678188316,0.5572717841330974,0.0764672659216333,0.07952520789327959,0.08074296416410785,0.027408340388216445,14.087357853810628,0.877397409145479,0.5651354107036739,7256.36,1000000.0
1.0,0.003,2,0.00027789744238379023,0.5561745574786914,0.07459304775093885,0.08035894206454434,0.08016822913826402,0.026665252322171304,14.132131958536814,0.8865657120154854,0.5599742018536337,7209.2,1000000.0
1.0,0.005,1,0.00038530636655542314,0.5446617497397808,0.07305868692540606,0.07926734799718675,0.07793367243886332,0.031340498493362866,13.759251479708755,0.8922913088465129,0.5568171943368931,7391.72,1000000.0
1.0,0.005,2,0.00038992570364719905,0.5537571544901378,0.06984263326101842,0.07758241887158729,0.08372242073274667,0.029736319693147596,13.76912928973261,0.8966954544193142,0.5543449852574576,7400.92,1000000.0
1.0,0.008,1,0.0005341918622526818,0.5378083752447524,0.06812437267123612,0.07783967795222947,0.07872165520763151,0.03476492374789992,13.48047198519783,0.897199708806011,0.5540839855314866,7592.0,1000000.0
1.0,0.008,2,0.0005153856376638856,0.5397601157860411,0.06617158151402956,0.07748121587839181,0.08038162990115687,0.034493966344394,13.502826707086763,0.8961538063426093,0.5546466574494655,7614.64,1000000.0
1.0,0.013,1,0.000720998739010727,0.5306730866070407,0.06274696701100774,0.07424966728139226,0.08172570573916824,0.04024031623844718,12.803275695957863,0.9110947046023266,0.5464621209579543,7826.64,1000000.0
1.0,0.013,2,0.000696252580977354,0.5209738670117828,0.06025780233378974,0.07408260259737216,0.07948941762676391,0.03956342560370383,12.963651174965392,0.9174072590244866,0.5430499398222622,7855.96,1000000.0
1.0,0.02,1,0.0008868139967342074,0.5093029647554563,0.05402874760646055,0.07206865518507098,0.0796894174068772,0.04546279518458404,12.16689665186221,0.9043335855097441,0.5501587714455528,8192.48,1000000.0
1.0,0.02,2,0.0009122985388676996,0.5049843256195756,0.05369283853562576,0.07095104239796264,0.07947945349149355,0.04505341849188661,12.529209548200795,0.9088956727312264,0.5476785452963118,8170.08,1000000.0
1.0,0.03,1,0.00110247628363528,0.47928132268722534,0.04282754154340534,0.06890134645618431,0.07658324807768732,0.05155108310685359,11.730197532344803,0.8953082630928317,0.5551120279955511,8486.2,1000000.0
1.0,0.03,2,0.0011324522715017878,0.4849222391405303,0.044030276600674954,0.07054329294308488,0.07642069357698998,0.05111916407358754,11.985051018303619,0.8912735748702483,0.5573578439161183,8463.44,1000000.0
1.0,0.05,1,0.001533685094636472,0.4332758683186443,0.02983772880440058,0.06644227971987936,0.06803710126632073,0.061638264309865375,11.340526070377855,0.8534235533517457,0.5786232834104242,8866.24,1000000.0
1.0,0.05,2,0.0015598864195470797,0.4234962215387092,0.028537090803239545,0.06496640213376785,0.0666866431690558,0.06062174760145813,11.496009652750883,0.8498331868356216,0.5806649298626971,8841.08,1000000.0
1.0,0.08,1,0.0020870903715137067,0.35627618745052364,0.015926611233998487,0.05933374464198944,0.054116114045473986,0.07282375121561963,11.05008293512102,0.8059181775624338,0.6062583937798105,9101.88,1000000.0
1.0,0.08,2,0.0020705138972586415,0.36739819766392295,0.01688427616643681,0.060928771502369215,0.05590920107076489,0.07330070501543759,11.093122864759017,0.8107022421697585,0.6034289593377405,9121.6,1000000.0
1.0,0.12,1,0.002951691615494636,0.31591249803084165,0.011131696930709428,0.05808576418579268,0.04350783520369955,0.08947675835695999,11.077105384155944,0.793989450338601,0.6133484843538585,9012.04,1000000.0
1.0,0.12,2,0.002967206540762813,0.3138852511182468,0.010367849506882784,0.05799570137685425,0.04317676642300449,0.08894572399230309,11.295744359333794,0.7972127860082326,0.6114304624666399,8993.92,1000000.0
